ID	datasetName	informationWithheld	TaxonID	class	order	family	genus	species	scientificNameAuthorship	verbatimIdentification	scientificName	taxonRank	Lineage	dateIdentified	identifiedBy	decimalLatitude	decimalLongitude	geodeticDatum	elevationInMeters	verticalDatum	locationID	locality	locationRemarks	habitat	access_points	municipality	stateProvince	region	country	MeasurementOrFact	references	basisOfRecord	rightsHolder	Input.into.DB.-.name
394	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES		2004		46,295677	5,528944	WGS84	315	provided		Turgon	Hyporheic	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	Turgon	Jura	Jura	France	stygobiont	Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.	Pascalis project Database: Region: Jura: France	F. Malard: M.-J. Dole-Olivier: Lyon: France	Marmonier P.
395	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES		2004		46,1928	5,582167	WGS84	486	provided		Lieu-dit Le Martinet (sur l'Ange)	Hyporheic	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	Montreal la Cluse	Jura	Jura	France	stygobiont	Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.	Pascalis project Database: Region: Jura: France	F. Malard: M.-J. Dole-Olivier: Lyon: France	Marmonier P.
396	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES		2004		46,038143	5,596616	WGS84	829	provided		La merdoie de Champdor	Hyporheic	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	Champdor	Jura	Jura	France	stygobiont	Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.	Pascalis project Database: Region: Jura: France	F. Malard: M.-J. Dole-Olivier: Lyon: France	Marmonier P.
397	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES		2004		46,05004	5,603106	WGS84	839	provided		La merdouille du Pontet	Hyporheic	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	Brenod	Jura	Jura	France	stygobiont	Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.	Pascalis project Database: Region: Jura: France	F. Malard: M.-J. Dole-Olivier: Lyon: France	Marmonier P.
398	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES		2004		46,209499	5,605483	WGS84	510	calculated		Puits Mercier - Martignat, 	Well	Aquatic, Freshwater, Subsurface, Aquifer	Well	Martignat			France	stygobiont	Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.	Pascalis project Database: Region: Jura: France	F. Malard: M.-J. Dole-Olivier: Lyon: France	Marmonier P.
399	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES		2004		46,207005	5,6089	WGS84	508	calculated		Puits Atelier - Martignat, 	Well	Aquatic, Freshwater, Subsurface, Aquifer	Well	Martignat			France	stygobiont	Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.	Pascalis project Database: Region: Jura: France	F. Malard: M.-J. Dole-Olivier: Lyon: France	Marmonier P.
400	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES		2004		46,106454	5,386022	WGS84	267	calculated		Fromentiere, 	Hyporheic	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	Fromente			France	stygobiont	Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.	Pascalis project Database: Region: Jura: France	F. Malard: M.-J. Dole-Olivier: Lyon: France	Marmonier P.
401	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES		2004		45,4885	11,255833	WGS84	87	calculated		Montecchia di Crosara, 	Hyporheic	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	Montecchia di Crosara	Italy		Italy	stygobiont	Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.	Pascalis project Database: Region: Lessinian Mountains: Italy	D. Galassi F. Stoch: L'Aquilla: Italy	Marmonier P.
402	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES		2004		45,4615	11,294833	WGS84	56	provided		Stream Alpone	Hyporheic	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	Brognoligo Costalunga	Lessinian Mountains	Lessinian Mountains	Italy	stygobiont	Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.	Pascalis project Database: Region: Lessinian Mountains: Italy	D. Galassi F. Stoch: L'Aquilla: Italy	Marmonier P.
403	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES		2004		45,461	11,2955	WGS84	56	provided		Stream Alpone	Hyporheic	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	Brognoligo Costalunga	Lessinian Mountains	Lessinian Mountains	Italy	stygobiont	Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.	Pascalis project Database: Region: Lessinian Mountains: Italy	D. Galassi F. Stoch: L'Aquilla: Italy	Marmonier P.
404	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES		2004		43,1994	2,46076	WGS84	80	provided		PPDG	Hyporheic	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	Trebes	Aude	Aude	France	stygobiont	Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.	Pascalis project Database: Region: Roussillon: France	L. Deharveng: N. Coineau: C: Boutin: Toulouse: France	Marmonier P.
405	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES		2004		43,1975	2,60011	WGS84	63	provided		PPDH	Hyporheic	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	Blomac	Aude	Aude	France	stygobiont	Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.	Pascalis project Database: Region: Roussillon: France	L. Deharveng: N. Coineau: C: Boutin: Toulouse: France	Marmonier P.
406	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES		2004		50,365667	5,482476	WGS84	139	calculated		Bohon, resurgence de, 	karstSaturated Zone  	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Karst	Spring	Warre	Belgium		Belgium	stygobiont	Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.	Pascalis project Database: Region: Wallonia: Belgium	C. De Broyer: P. Martin: G. Michel: Brussels: Belgium	Marmonier P.
407	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES				44,355489	5,758291	WGS84	597	provided		Interstitiel de la Buech, aval Eygues (C Cappderey) Downwelling	Hyporheic	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	Eyguians	Aples de Hautes Provence		France	stygobiont	Unpublished Data: P. Marmonier	Unpublished Data: P. Marmonier	P. Marmonier: Lyon: France	Marmonier P.
408	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES				44,344748	5,769092	WGS84	591	provided		Interstitiel de la Buech, aval Eygues (C Cappderey) Upwelling	Hyporheic	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	Eyguians	Aples de Hautes Provence		France	stygobiont	Unpublished Data: P. Marmonier	Unpublished Data: P. Marmonier	P. Marmonier: Lyon: France	Marmonier P.
409	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES				44,216288	5,875021	WGS84	486	provided		Interstitiel de la Buech, aval Sisteron (C Cappderey) Downwelling	Hyporheic	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	Sisteron	Aples de Hautes Provence		France	stygobiont	Unpublished Data: P. Marmonier	Unpublished Data: P. Marmonier	P. Marmonier: Lyon: France	Marmonier P.
410	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES				44,201353	5,927407	WGS84	463	provided		Interstitiel de la Buech, aval Sisteron (C Cappderey) Upwelling	Hyporheic	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	Sisteron	Aples de Hautes Provence		France	stygobiont	Unpublished Data: P. Marmonier	Unpublished Data: P. Marmonier	P. Marmonier: Lyon: France	Marmonier P.
411	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES				44,172304	5,906492	WGS84	478	provided		Interstitiel du Jabron, Noyers sur Jabron (C Cappderey)	Hyporheic	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	Noyers sur Jabron	Aples de Hautes Provence		France	stygobiont	Unpublished Data: P. Marmonier	Unpublished Data: P. Marmonier	P. Marmonier: Lyon: France	Marmonier P.
412	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES				44,167422	5,923863	WGS84	471	provided		Interstitiel du Jabron, Noyers sur Jabron (C Cappderey)	Hyporheic	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	Noyers sur Jabron	Aples de Hautes Provence		France	stygobiont	Unpublished Data: P. Marmonier	Unpublished Data: P. Marmonier	P. Marmonier: Lyon: France	Marmonier P.
413	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES				48,40999	15,60384	WGS84	219	provided		Altenworth Donau, Danube River	Hyporheic	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	Krems	Danube valley		Austria	stygobiont	Unpublished Data: P. Marmonier	Unpublished Data: P. Marmonier	P. Marmonier: Lyon: France	Marmonier P.
414	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES		2023		48,17511	16,54824	WGS84	190	provided		Lobau floodplain, Danube River	Hyporheic	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	Vienna	Danube Valley		Austria	stygobiont	Griebler et al., (2023). Inventory of a world hotspot of groundwater fauna biodiversity - the Lobau wetland and the Danube Floodplain National Park (Austria) revisited. Acta ZooBot Austria, 159: 21-65		P. Marmonier: Lyon: France	Marmonier P.
415	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES				45,124855	4,984636	WGS84	216	provided		Interstitial of the Herbasse River	Hyporheic	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	St Donat sur l'Herbasse	Drome		France	stygobiont	Unpublished Data: P. Marmonier	Unpublished Data: P. Marmonier	P. Marmonier: Lyon: France	Marmonier P.
416	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES				46,018716	5,928453	WGS84	325	provided		Interstitial of Les Usses River	Hyporheic	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	Frangy	Haute-Savoie		France	stygobiont	Unpublished Data: P. Marmonier	Unpublished Data: P. Marmonier	P. Marmonier: Lyon: France	Marmonier P.
417	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES				48,828867	8,256238	WGS84	126	provided		Interstitial of the Rhin River	Hyporheic	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	Kuppenheim			Germany	stygobiont	Unpublished Data: P. Marmonier	Unpublished Data: P. Marmonier	P. Marmonier: Lyon: France	Marmonier P.
418	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES		2019		44,738103	4,957114	WGS84	156	provided		Drôme River, secteur des Ramières	Hyporheic	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	Crest	Drôme		France	stygobiont	Marmonier P., Olivier M.-J., Creuze des Chatelliers M., Paran F., Graillot, D., Winiarski T., Konecny-Dupré L., Navel S. and Cadilhac L. (2019). Does spatial heterogeneity of hyporheic fauna vary similarly with natural and artificial changes in braided river width? Science of the Total Environment, 689: 57-69	River-Groundwater exchanges study	P. Marmonier: Lyon: France	Marmonier P.
419	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES		2020		44,26106	4,331355	WGS84	96	provided		Cèze River, Gorges sector	Hyporheic	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	Méjannes-le-Clap	Gard	Cévennes	France	stygobiont	Marmonier P.,  Creuze des Chatelliers M., Olivier M.-J., Radakovitch O., Mayer A., Chapuis H., Graillot, D., Re-Bahuaud J., Johannet A. and Cadilhac L. (2020). Are surface water characteristics efficient to locate hyporheic biodiversity hotspots? Science of the Total Environment, 738: 5139930	River-Groundwater exchanges study	P. Marmonier: Lyon: France	Marmonier P.
420	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES		2014		40,89191	-2,48577	WGS84	1040	provided		Tage River	Hyporheic	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	Abanades			Spain	stygobiont	Iepure S., Meffe R., Carreno F., Rasines R.L., de Bustamante I. (2014). Geochemical, geological and hydrological influence on ostracod assembalges distribution in the hyporheic zone of two mediterranean rivers in central Spain. Int. Rev. Hydrobiol., 99: 435-449.	Literature: P. Marmonier	P. Marmonier: Lyon: France	Marmonier P.
421	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES		2014		40,53067	-3,02903	WGS84	704	provided		Tage River	Hyporheic	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	Armuna de Tajuna			Spain	stygobiont	Iepure S., Meffe R., Carreno F., Rasines R.L., de Bustamante I. (2014). Geochemical, geological and hydrological influence on ostracod assembalges distribution in the hyporheic zone of two mediterranean rivers in central Spain. Int. Rev. Hydrobiol., 99: 435-449.	Literature: P. Marmonier	P. Marmonier: Lyon: France	Marmonier P.
422	European Groundwater Crustacea Database	Marmonier Pierre		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES		1986		48,472015	14,69287	WGS84	735	provided		Various localities, Central Europe.					II 5	Oberosterreich	Austria	stygobiont	Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.	Literature: D. Eme	P. Marmonier: Lyon: France	Marmonier P.
