ID;datasetName;informationWithheld;TaxonID;class;order;family;genus;species;scientificNameAuthorship;verbatimIdentification;scientificName;taxonRank;Lineage;dateIdentified;identifiedBy;decimalLatitude;decimalLongitude;geodeticDatum;elevationInMeters;verticalDatum;locationID;locality;municipality;stateProvince;region;country;locationRemarks;habitat;MeasurementOrFact;references;basisOfRecord;rightsHolder;Input.into.DB.-.name
40;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Candonopsis;mareza;Karanovič & Petkovski, 1999;Candonopsis mareza Karanovic & Petkovski, 1999;Candonopsis mareza Karanovic & Petkovski, 1999;SPECIES;;1999;;42,470516;19,188748;WGS84;36;provided;;Mareza spring near Podgorica;Podgorica;;;Montenegro;spring;Spring;stygobiont;Karanovic I. & Petkovski (1999). Two new species of the subfamily Candoninae (Ostracoda) from Montenegro (SE Europe). Crustaceana, 72: 603-616;Literature: P. Marmonier;P. Marmonier: Lyon: France;Marmonier P.
41;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Candonopsis;thienemanni;Schäfer, 1945;Candonopsis thienemanni Schafer, 1945;Candonopsis thienemanni Schäfer, 1945;SPECIES;;1986;;39,488224;22,696833;WGS84;60;provided;;Wells (Norton pump), I 8c, Armenion, Stephanobikion, near Larisa, Greece.;Armenio;I 8c;Thessaly;Greece;Well;Well;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;P. Marmonier: Lyon: France;Marmonier P.
42;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Candonopsis;trichota;Schäfer, 1945;Candonopsis trichota Schafer, 1945;Candonopsis trichota Schäfer, 1945;SPECIES;;1986;;39,488224;22,696833;WGS84;60;provided;;Wells (Norton pump), Armenion, near Larisa, Greece.;Armenio;I 8c;Thessaly;Greece;Well;Well;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;P. Marmonier: Lyon: France;Marmonier P.
43;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;dudichi;Klie, 1930;Cryptocandona dudichi (Klie, 1930);Cryptocandona dudichi (Klie, 1930);SPECIES;;1986;;48,471100;20,494800;WGS84;332;provided;;Baradla Cave, Hungary;Aggtelek;;Borsod Abauj Zemplen;Hungary;Cave;Cave;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;P. Marmonier: Lyon: France;Marmonier P.
44;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;dudichi;Klie, 1930;Cryptocandona dudichi (Klie, 1930);Cryptocandona dudichi (Klie, 1930);SPECIES;;1986;;49,275569;19,154302;WGS84;595;provided;;water filtered from a spring outlet, Zazriva, Slovakia, Czechoslovakia.;Zazriva;;Dolny Kubin;Slovakia;spring;Spring;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;P. Marmonier: Lyon: France;Marmonier P.
45;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;dudichi;Klie, 1930;Cryptocandona dudichi (Klie, 1930);Cryptocandona dudichi (Klie, 1930);SPECIES;;2009;;48,476560;20,479047;WGS84;405;calculated;;Three springs in the Aggtelek Region;Aggtelek;;;Slovakia;spring ;Spring;stygobiont;Kosel V. 2009. Subteranna fauna Zapadnych Karpat. Ceske Budejovice. ISBN 978-80-86525-17-4. 203 pp.;Literature: F. Malard;P. Marmonier: Lyon: France;Marmonier P.
46;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;dudichi;Klie, 1930;Cryptocandona dudichi (Klie, 1930);Cryptocandona dudichi (Klie, 1930);SPECIES;;1977;;48,451740;20,470790;WGS84;381;calculated;;Baradla Cave;;;;Hungary;Cave;Cave;stygobiont;Bajomi D. 1977. A review of the fauna of Hungarian Caves. Karszt es Barlang, Special Issue: 35-38.;Literature: F. Malard;P. Marmonier: Lyon: France;Marmonier P.
47;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;dudichi;Klie, 1930;Cryptocandona dudichi (Klie, 1930);Cryptocandona dudichi (Klie, 1930);SPECIES;;2001;;49,275613;19,154329;WGS84;595;calculated;;Spring Zazriva;Zazriva;;;Slovakia;spring ;Spring;stygobiont;Juberthie C., Decu V., Kosel V., Kovac K. and Uhrin M. 2001. Slovakia. Pp. 1445-1456. In Encyclopaedia Biospeologica;Literature: F. Malard;P. Marmonier: Lyon: France;Marmonier P.
48;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;dudichi;Klie, 1930;Cryptocandona dudichi (Klie, 1930);Cryptocandona dudichi (Klie, 1930);SPECIES;;2009;;48,475632;20,483166;WGS84;341;calculated;;Baradla Cave;Between Aggtelek and Josvafo;;;Slovakia;cave;Cave;stygobiont;Kosel V. 2009. Subteranna fauna Zapadnych Karpat. Ceske Budejovice. ISBN 978-80-86525-17-4. 203 pp.;Literature: F. Malard;P. Marmonier: Lyon: France;Marmonier P.
49;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi danubialis;Namiotko et al., 2005;Cryptocandona kieferi danubialis (Klie, 1938);Cryptocandona kieferi danubialis Namiotko et al., 2005;SUBSPECIES;;1986;;48,337172;16,135431;WGS84;171;provided;;gravelly and sandy sediments in Lower Austria along the Danube.;;II 8;Niederosterreich;Austria;Hyporheic;Interstitial - Hyporheic zone;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;P. Marmonier: Lyon: France;Marmonier P.
50;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi danubialis;Namiotko et al., 2005;Cryptocandona kieferi danubialis (Klie, 1938);Cryptocandona kieferi danubialis Namiotko et al., 2005;SUBSPECIES;;1986;;47,848104;7,567154;WGS84;213;provided;;Wells along the upper Rhine, west Germany;;II 8;Baden-Wurttemberg;Germany;Well;Interstitial - Phreatic Zone ;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;P. Marmonier: Lyon: France;Marmonier P.
51;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi danubialis;Namiotko et al., 2005;Cryptocandona kieferi danubialis (Klie, 1938);Cryptocandona kieferi danubialis Namiotko et al., 2005;SUBSPECIES;;1986;;48,059978;8,463433;WGS84;708;provided;;Danube valley in Sauerland;;II 8;Baden-Wurttemberg;Germany;;;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;P. Marmonier: Lyon: France;Marmonier P.
52;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi danubialis;Namiotko et al., 2005;Cryptocandona kieferi danubialis (Klie, 1938);Cryptocandona kieferi danubialis Namiotko et al., 2005;SUBSPECIES;;1959;;47,799344;13,019531;WGS84;431;calculated;;S. Zehentmaiergasse 1;Salzburg;;Salzburg;Austria;Well;Well;stygobiont;Priesel-Dichtl G. 1959. Die Grundwasserfauna im Salzburger Becken und im auschl. Alpenvorland. Arch. F. Hydrobiol. Dtsch., 55 : 281-370;Literature: F. Malard;P. Marmonier: Lyon: France;Marmonier P.
53;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi danubialis;Namiotko et al., 2005;Cryptocandona kieferi danubialis (Klie, 1938);Cryptocandona kieferi danubialis Namiotko et al., 2005;SUBSPECIES;;1959;;47,805396;13,019894;WGS84;421;provided;;S. Burgfriedgrasse 4;Salzburg;;Salzburg;Austria;Well;Well;stygobiont;Priesel-Dichtl G. 1959. Die Grundwasserfauna im Salzburger Becken und im auschl. Alpenvorland. Arch. F. Hydrobiol. Dtsch., 55 : 281-370;Literature: F. Malard;P. Marmonier: Lyon: France;Marmonier P.
54;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi danubialis;Namiotko et al., 2005;Cryptocandona kieferi danubialis (Klie, 1938);Cryptocandona kieferi danubialis Namiotko et al., 2005;SUBSPECIES;;1959;;47,799315;13,022192;WGS84;427;provided;;Salzburg, Straubinger Str. 4;Salzburg;;Salzburg;Austria;Well;Well;stygobiont;Priesel-Dichtl G. 1959. Die Grundwasserfauna im Salzburger Becken und im auschl. Alpenvorland. Arch. F. Hydrobiol. Dtsch., 55 : 281-370;Literature: F. Malard;P. Marmonier: Lyon: France;Marmonier P.
55;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi danubialis;Namiotko et al., 2005;Cryptocandona kieferi danubialis (Klie, 1938);Cryptocandona kieferi danubialis Namiotko et al., 2005;SUBSPECIES;;1959;;47,785262;13,080762;WGS84;430;provided;;S. Aigner Straße 83;Salzburg;;Salzburg;Austria;Well;Well;stygobiont;Priesel-Dichtl G. 1959. Die Grundwasserfauna im Salzburger Becken und im auschl. Alpenvorland. Arch. F. Hydrobiol. Dtsch., 55 : 281-370;Literature: F. Malard;P. Marmonier: Lyon: France;Marmonier P.
56;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi danubialis;Namiotko et al., 2005;Cryptocandona kieferi danubialis (Klie, 1938);Cryptocandona kieferi danubialis Namiotko et al., 2005;SUBSPECIES;;1994;;47,809490;13,055010;WGS84;430;provided;;Salzburg;Salzburg;;Salzburg;Austria;;;stygobiont;Christian E., Pospisil P., Haase M. (1994). Autriche. In Ecyclopaedia Bipspeologica, Juberthie C. & Decu V. Eds., vol.1: 595-603.;Literature: F. Malard;P. Marmonier: Lyon: France;Marmonier P.
57;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi danubialis;Namiotko et al., 2005;Cryptocandona kieferi danubialis (Klie, 1938);Cryptocandona kieferi danubialis Namiotko et al., 2005;SUBSPECIES;;1959;;48,247078;13,047042;WGS84;353;provided;;Haiden 8, bei Braunau;Haiden;;Oberosterreich;Austria;Well;Well;stygobiont;Priesel-Dichtl G. 1959. Die Grundwasserfauna im Salzburger Becken und im auschl. Alpenvorland. Arch. F. Hydrobiol. Dtsch., 55 : 281-370;Literature: F. Malard;P. Marmonier: Lyon: France;Marmonier P.
58;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi danubialis;Namiotko et al., 2005;Cryptocandona kieferi danubialis (Klie, 1938);Cryptocandona kieferi danubialis Namiotko et al., 2005;SUBSPECIES;;1959;;48,064234;13,137686;WGS84;467;provided;;Fludau 4 (vor dem Hof);Fludau;;Oberosterreich;Austria;Well;Well;stygobiont;Priesel-Dichtl G. 1959. Die Grundwasserfauna im Salzburger Becken und im auschl. Alpenvorland. Arch. F. Hydrobiol. Dtsch., 55 : 281-370;Literature: F. Malard;P. Marmonier: Lyon: France;Marmonier P.
59;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi danubialis;Namiotko et al., 2005;Cryptocandona kieferi danubialis (Klie, 1938);Cryptocandona kieferi danubialis Namiotko et al., 2005;SUBSPECIES;;1959;;48,076566;13,145051;WGS84;461;provided;;Pfaffstätt 8;Pfaffstatt;;Oberosterreich;Austria;Well;Well;stygobiont;Priesel-Dichtl G. 1959. Die Grundwasserfauna im Salzburger Becken und im auschl. Alpenvorland. Arch. F. Hydrobiol. Dtsch., 55 : 281-370;Literature: F. Malard;P. Marmonier: Lyon: France;Marmonier P.
60;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi danubialis;Namiotko et al., 2005;Cryptocandona kieferi danubialis (Klie, 1938);Cryptocandona kieferi danubialis Namiotko et al., 2005;SUBSPECIES;;1959;;48,066151;13,147831;WGS84;465;provided;;Erlach 4 1/5;Erlach;;Oberosterreich;Austria;Well;Well;stygobiont;Priesel-Dichtl G. 1959. Die Grundwasserfauna im Salzburger Becken und im auschl. Alpenvorland. Arch. F. Hydrobiol. Dtsch., 55 : 281-370;Literature: F. Malard;P. Marmonier: Lyon: France;Marmonier P.
61;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi danubialis;Namiotko et al., 2005;Cryptocandona kieferi danubialis (Klie, 1938);Cryptocandona kieferi danubialis Namiotko et al., 2005;SUBSPECIES;;1959;;48,056169;13,152668;WGS84;472;provided;;Abern, 13, bei Jeging;Abern;;Oberosterreich;Austria;Well;Well;stygobiont;Priesel-Dichtl G. 1959. Die Grundwasserfauna im Salzburger Becken und im auschl. Alpenvorland. Arch. F. Hydrobiol. Dtsch., 55 : 281-370;Literature: F. Malard;P. Marmonier: Lyon: France;Marmonier P.
62;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi danubialis;Namiotko et al., 2005;Cryptocandona kieferi danubialis (Klie, 1938);Cryptocandona kieferi danubialis Namiotko et al., 2005;SUBSPECIES;;1959;;48,119145;13,156532;WGS84;438;provided;;Schalchen, Schule;Schalchen;;Oberosterreich;Austria;Well;Well;stygobiont;Priesel-Dichtl G. 1959. Die Grundwasserfauna im Salzburger Becken und im auschl. Alpenvorland. Arch. F. Hydrobiol. Dtsch., 55 : 281-370;Literature: F. Malard;P. Marmonier: Lyon: France;Marmonier P.
63;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi danubialis;Namiotko et al., 2005;Cryptocandona kieferi danubialis (Klie, 1938);Cryptocandona kieferi danubialis Namiotko et al., 2005;SUBSPECIES;;2009;;48,937861;18,925394;WGS84;494;calculated;;Blatnica, Slovakia;;;Velkej Fatry = Grande Fatra;Slovakia;;;stygobiont;Kosel V. 2009. Subteranna fauna Zapadnych Karpat. Ceske Budejovice. ISBN 978-80-86525-17-4. 203 pp.;Literature: F. Malard;P. Marmonier: Lyon: France;Marmonier P.
64;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi danubialis;Namiotko et al., 2005;Cryptocandona kieferi danubialis (Klie, 1938);Cryptocandona kieferi danubialis Namiotko et al., 2005;SUBSPECIES;;2009;;49,203213;9,341007;WGS84;244;calculated;;Wells in Baden-Wurttenberg;;;Baden-Wurttemberg;Germany;Well;Well;stygobiont;Hahn H.J. & Fuchs A. (2009). Distribution patterns of groundwater communities across aquifer types in south-western Germany. Freshwater Biology. 54: 848-860.;Literature: P. Marmonier;P. Marmonier: Lyon: France;Marmonier P.
65;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi danubialis;Namiotko et al., 2005;Cryptocandona kieferi danubialis (Klie, 1938);Cryptocandona kieferi danubialis Namiotko et al., 2005;SUBSPECIES;;1970;;49,203213;16,611516;WGS84;216;provided;;Moravia;Brno;;;Czech Republic;;;stygobiont;Rosol J. (1970). Contribution to the knowledge of the groundwater fauna of Moravia (in Czeck), University of Brno, 116 p.;Literature: P. Marmonier;P. Marmonier: Lyon: France;Marmonier P.
66;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi danubialis;Namiotko et al., 2005;Cryptocandona kieferi danubialis (Klie, 1938);Cryptocandona kieferi danubialis Namiotko et al., 2005;SUBSPECIES;;1994;;48,164134;16,545811;WGS84;151;provided;;Wetland of the Danube River, Lobau;Wien;;;Austria;Hyporheic;Interstitial - Hyporheic zone;stygobiont;Pospisil P. 1994. The groundwater fauna of a Danube aquifer in the Lobau wetland in Vienna, Austria. Pp. 347-366. In Gibert J., Danielopol D.L. and Stanford J.A. (eds), Groundwater Ecology, Academic Press, New York.;Literature: P. Marmonier;P. Marmonier: Lyon: France;Marmonier P.
67;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi dobrogensis;Namiotko et al., 2005;Cryptocandona kieferi dobrogensis (Klie, 1938);Cryptocandona kieferi dobrogensis Namiotko et al., 2005;SUBSPECIES;;2005;;44,283333;28,566667;WGS84;15;provided;;Lumina;Lumina;;Danube delta;Romania;Well;Interstitial - Phreatic Zone ;stygobiont;Namiotko T., Marmonier P. & Danielopol D.L. (2005) Cryptocandona kieferi (Crustacea, Ostracoda): redescription, morphological variability, geographical distribution. Vie et Milieu, 55: 91-108.;Literature: P. Marmonier;P. Marmonier: Lyon: France;Marmonier P.
68;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi kieferi;Klie, 1938;Cryptocandona kieferi kieferi (Klie, 1938);Cryptocandona kieferi kieferi (Klie, 1938);SUBSPECIES;;1986;;50,324766;7,591009;WGS84;88;provided;;Wells along the Middle Rhine, west Germany;;II 8;Rhineland-Palatinate;Germany;Well;Interstitial - Phreatic Zone ;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;P. Marmonier: Lyon: France;Marmonier P.
69;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi kieferi;Klie, 1938;Cryptocandona kieferi kieferi (Klie, 1938);Cryptocandona kieferi kieferi (Klie, 1938);SUBSPECIES;;1983;;48,579398;7,602184;WGS84;161;calculated;;Breuschwickersheim;Breuschwickersheim;;Alsace;France;;;stygobiont;Hertzog L. 1938. Crustaceen aus unterirdischen Biotopen des Rheintales bei Strassburg. Zool. Anz. 123 (3): 45-47.;Literature: F. Malard;P. Marmonier: Lyon: France;Marmonier P.
70;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi kieferi;Klie, 1938;Cryptocandona kieferi kieferi (Klie, 1938);Cryptocandona kieferi kieferi (Klie, 1938);SUBSPECIES;;1983;;48,581508;7,747814;WGS84;149;calculated;;Alluvial groundwater near Strasbourg;Strasbourg;;Alsace;France;alluvial phreatic;Interstitial - Phreatic Zone ;stygobiont;Hertzog L. 1938. Crustaceen aus unterirdischen Biotopen des Rheintales bei Strassburg. Zool. Anz. 123 (3): 45-47.;Literature: F. Malard;P. Marmonier: Lyon: France;Marmonier P.
71;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi kieferi;Klie, 1938;Cryptocandona kieferi kieferi (Klie, 1938);Cryptocandona kieferi kieferi (Klie, 1938);SUBSPECIES;;1987;;45,823975;5,067021;WGS84;183;calculated;;Miribel, canal de (Nievroz), Station IIIA, canal de Miribel;01-Nievroz;Ain;;France;Hyporheic;Interstitial - Hyporheic zone;stygobiont;Creuze des Chatelliers, M. (1987) Vers lâetablissement dâun profil fonctionnel dâun bras court-circuite du Haut-RhoneÊ: premire campagne sur le canal de Miribel. Importances des milieux interstitiels dans lâelaboration de ce profil. DEA Analyse et Modelisation des Systmes Biologiques, Universite Lyon I;Pascalis project Database: Europe;P. Marmonier: Lyon: France;Marmonier P.
