id	name	code	country_code	coordinates	municipality	province
1	Planina Cave Pivka Channel	PIVKACAV	SI		PLANINA	POSTOJNA
2	Rak Channel, Planina Cave, Planina, Si	PLANINS2	SI		PLANINA	POSTOJNA
3	Hagieni Surface Sulfurous Spring. Limestone Plateau Of Southern Dobrogoea	HAGIENIS	RO		HAGIENI	CONSTANTA
4	Movile Cave. Limestone Plateau Of Southern Dobrogoea	MOVILECA	RO		MANGALIA	CONSTANTA
5	Avram Iancy 24	AIARCU24	RO		MANGALIA	CONSTANTA
6	Well F4. Dobrogoea. Mangalia. Limestone Plateau Of Southern Dobrogoea	DOBROWF4	RO		MANGALIA	CONSTANTA
7	Well F8. Dobrogoea. Limestone Plateau Of Southern Dobrogoea	DOBROWF8	RO		ARSA	CONSTANTA
11	Aleea Cetatii 1	CETATII1	RO		MANGALIA	CONSTANTA
12	Trebiciano Cave	TREBICGR	IT		TRIESTE	TRIESTE
13	Trebiciano Cave, Trieste, It Trebici1 Italy	TREBICI1	IT		TREBICIANO	TRIESTE
15	Grotta Meravigliosa Di Lazzaro Jerko Opicina Italy	MERAVIGL	IT		OPICINA	TRIESTE
18	Vodna Jama V Lozi	VODNAJAM	SI		RAKULIK	POSTOJNA
20	Cueva A Sul	CUEVASUL	ES		EL MAZUCO	ASTURIA
21	Spring Debajo De Las Cuevas De Debodes	DEBODESP	ES		DEBODES	ASTURIA
22	Cueva De La Marniosa	MARNIOSA	ES		TRESVISO	CANTABRIA
23	Nacimiento. Cueva Del	NACIMICA	ES		TRESVISO	CANTABRIA
24	Cueva Del Agua Pres De Tresviso	TRESVISO	ES		TRESVISO	CANTABRIA
25	Spring E. De La Carretera Trubia-Puerto De Ventana (Sp)	ENTRAGSP	ES		ENTRAGO	ASTURIA
26	Carretera Local A Caleao 1km Coballes	COBALLE2	ES		CASO	OVIEDO
27	Rio Nalon Pendones	PENDONES	ES		CASO	OVIEDO
28	Rio Caleao	COBALLE1	ES		CASO	OVIEDO
30	Puente Carretera A Tarna La Foz	LAFOZ	ES		CASO	OVIEDO
32	Concha De Artedo Artedo	CONCHA	ES		CUDILLERO	ASTURIAS
33	Rio Sella Fries	FRIES	ES		CANGAS DE ONIS	OVIEDO
34	Cueva Calderon	CALDERSP	ES		VELILLA DEL RIO CARRION	PALENCIA
35	Sella River (Amieva 929 M)	SELLARAM	ES		AMIEVA	ASTURIA
36	Cueva Del Oso	DELOSOCA	ES		PUENTE VIESGO	CANTABRIA
37	Cova Del Infierno	INFIERNO	ES		COVADONGA	ASTURIA
38	Captated Resurgence Al Lado O. De La Carretera Local A Caleao 0.5 Km S. De Coballes	CALEAOS1	ES		COBALLES	ASTURIA
39	Small Resurgence Al Lado O. De La Carretera Local A Caleao 1 Km S. De Coballes	CALEAOS2	ES		COBALLES	ASTURIA
40	Spring O. Del Puente Carretera A Tarna	CASOSP	ES		CASO	ASTURIA
41	Rio De Aller	RDEALLER	ES		CASOMERA	ASTURIA
42	Rio De Nueva	RDENUEVA	ES		NUEVA	ASTURIA
43	Rio Fuente Santa	RFUSANTA	ES		NAVA	ASTURIA
44	Rio Nalon Pendones	RNALONPE	ES		PENDONES	ASTURIA
45	Rio Sella Fries	RSELLAFR	ES		FRIES	ASTURIA
46	Rio Sella Ribota	RSELLAR	ES		RIBOTA	LEON
47	Rio Sella Tornin	RSELLATO	ES		TORNIN	ASTURIA
48	Gouffre Torca Castil 15	TORCASTI	ES		SOTRES	ASTURIA
49	Rio Cares Camarmena	RCARESCA	ES		PREGUELES	ASTURIA
50	Region De Coimbra	RCOIMBRA	PT		COIMBRA	COIMBRA
51	Rio Yuso Barniedo De La Reina	YUSOREIN	ES		PORTILLA DE LA REINA	LEON
53	Rio Curueno	RCURUENO	ES		VALDEPIELAGO	LEON
54	Rio Esla	RIOESLA	ES		LAS SALAS	LEON
55	Rio Torio Felmin	RIOTORIO	ES		FELMIN	LEON
56	Rio Yuso Portilla De La Reina	RIOYUSO	ES		PORTILLA DE LA REINA	LEON
57	Rio Vez Aboim Das Chocas	ABOIM	PT		ABOIM DAS CHOCAS	NORTE
58	Puits De Ponte Da Barca	PTEBARCA	PT		PONTE DA BARCA	VIANA DO CASTELLO
59	Station 5 Puits Villa Do Conde	W05CONDE	PT		VILLA DO CONDE	PORTO
60	Station 6 Puits Villa Do Conde	W06CONDE	PT		VILLA DO CONDE	PORTO
61	Deux Puits Tres Proches A Reigada	REIGADAW	PT		REIGADA	GUARDA
62	Tunnel Dels Sumidors Vallada	SUMIDORS	ES		VALLADA	VALENCIA
63	Rio Cabriel Cofrentes	CABRIEL	ES		COFRENTES	VALENCIA
64	Rio Cautaban Tejares Abarca Jarafuel	CAUTAB	ES		JARAFUEL	VALENCIA
65	Rio Tajo Trillo	TRILLO	ES		TRLLO	GUADALAJARA
66	Rio Argongena Teresa De Cofrentes	ARGONGE	ES		TERESA DE COFRENTES	VALENCIA
67	Rio De Albentosa Albentosa	ALBENTOS	ES		ALBENTOSA	TERUEL
68	Fuente El Meremillo Gestalgar	MEREMIL	ES		GESTALGAR	VALENCIA
69	Rio Cascante Del Rio 2	CASCAN2	ES		CASCANTE DEL RIO	TERUEL
76	Rio Jucar	RIOJUCAR	ES		HUELAMO	CUENCA
77	Rio Tejacillos	RTEJACIL	ES		CANETE	CUENCA
78	Turia River	TURIARIV	ES		VILAMARXANT	VALENCIA
79	Villalpardo, Iniesta, Cuenca, Castille La Manche	VILLALPA	ES		VILLALPARDO	CUENCA
80	Cueva Del Becerro	BECERRO	ES		CARRASCOSA	CUENCA
81	Cave Tunnel Dels Sumidors	SUMIDOCA	ES		VALLADA	VALENCIA
82	Riviere Souterraine De La Cueva Del Tornero	TORNERO	ES		CHECA	GUADALAJARA
84	Rio Guadalaviar	GUADALAV	ES		ALBARACIN	TERUEL
85	Rio De La Sierra De La Mantanza	RMANTANZ	ES		CASCANTE DEL RIO	TERUEL
87	Well Entre La Carretera N 420 Teruel-Cuenca Y Rio Cabriel	CABRIELW	ES		PAJARONCILLO	CUENCA
88	Manantial Carcamas	CARCAMAS	ES		EL RECUENCO	GUADALAJARA
89	Nacimineto Del Rio Cuervo	CUERVOSP	ES		TRAGACETE	CUENCA
90	Rio Escabas	ESCABASR	ES		PRIEGO	CUENCA
91	Spring Cerca Del Puente Alto	GESTALGA	ES		GESTALGAR	VALENCIA
92	Well Al Lado O.de Las Cuevas Labradas	LABRADAW	ES		CUEVAS LABRADAS	TERUEL
93	Rio Cabriel Cofrentes	RCABRICO	ES		CASAS DE ALCANCE	VALENCIA
94	Rio Cabriel Requena	RCABRIRE	ES		VILLATOYA	ALBACETE
95	Well About 100 M No Del Rio Canoles	RCANOLEW	ES		VALLADA	VALENCIA
96	Well 0.2 Km No Del Rio Canoles	RICANOLE	ES		VALLADA	VALENCIA
97	Rio Tajo	RIOTAJO	ES		TRILLO	GUADALAJARA
98	Cueva Del Royo Malo	ROYOMALO	ES		POYATOS	CUENCA
100	Well So. De La Carretera Tragacete-Huelamo	TRAGACEW	ES		TRAGACETE	CUENCA
101	Fuente De Marfil Valdenoceda	MARFIL	ES		MERINDAD DE VALDEVIELSO	BURGOS
102	Source Rio Rudron Molino Rasgabragas	RUDRON	ES		BASCONCILLOS DEL TOZO	CASTILLA Y LEON
103	Rio Gaya Santes Creus	CREUS	ES		SANTES CREUS	TARRAGONA
104	Rio Gaya Santa Perpetua De Gaya	PERPETUA	ES		SANTA PERPETUA DE GAYA	TARRAGONA
105	La Alfranca	LAALFRAN	ES		LA ALFRANCA	ARAGON
107	Rio Avion	RIOAVION	ES		EL BURGO DE OSMA	SORIA
108	Rio Gaya	RIOGAYA	ES		SANTES CREUS	TARRAGONA
109	Rio Ucero	RIOUCERO	ES		BARCEBALEJO	SORIA
110	Source Du Rio Lobos	RLOBOSSP	ES		EL BURGO DE OSMA	SORIA
111	Well Along The Railway Berlanga De Duero	BERLANGW	ES		BERLANGA DE DUERO	SORIA
112	Hyporheic Zone Molino Del Diablo	DIABLOHY	ES		LA RIBA DE VALDELUCIO	BURGOS
113	Rio Matarrana La Fresneda	MATARRAN	ES		LA FRESNEDA	TERUEL
114	Riu Montsant	MONTSANT	ES		MARGALEF	TARRAGONA
115	Rio Cerneja	RCERNEJA	ES		EL RIBERO	BURGOS
116	Rio Algas	RIOALGAS	ES		ARNES	TARRAGONA
117	Rio Cinca	RIOCINCA	ES		MONZON	HUESCA
118	Rio Lucio O De Hoz	RIOLUCIO	ES		QUINTANAS DE VALDELUCIO	BURGOS
119	Rio Pisuerga	RPISUERG	ES		REINOSO DE CERRATO	PALENCIA
120	Rio Tastavins Valderrobres	RTASTAVI	ES		VALDERROBRES	TERUEL
121	Spring Borde N. Del Rio Rudron	RUDRONSP	ES		BASCONCILLOS DEL TOZO	BURGOS
122	Fuente Sagrero	SAGREROF	ES		CERECEDA	BURGOS
123	Rio Deva 3.5 Km S. De Panes	RDEVADPA	ES		PANES	ASTURIA
124	Rio Deva Las Ilces	RDEVAILC	ES		LAS ILCES	CANTABRIA
125	Rio Deva Penamellera Baja	RDEVAPEN	ES		NARGANES	ASTURIA
126	Rio Deva Puente De Quintana	RDEVAPUE	ES		CAMALENO	CANTABRIA
127	Cueva De Valporquero Valporqueiro De Torio	VALPORQU	ES		VEGACERVERA	CASTILLA Y LEON
130	Cueva De Valporquero	VALPORCA	ES		VEGACERVERA	LEON
132	Well Along The Road To Xavina 1 Km Ne Of Camarifias	CAMARIFW	ES		CAMARINAS	LA CORUNA
133	Idanha A Nova. Well	IDANHAWE	PT		IDANHA A NOVA	CASTELO BRANCO
134	Rio Deva Panes	DEVAPANE	ES		PENAMELLERA BAJA	OVIEDO
135	Rio Deva Panes	RDEVAPAN	ES		PANES	ASTURIA
136	Captated Resurgence Al Lado O. De La Carretera N 621 Panes-Potes. Al Lado S. De La Hermida	HERMIDSP	ES		LA HERMIDA	CANTABRIA
137	Rio Buyon Pesaguero	RBUYONPE	ES		PESAGUERO	CANTABRIA
140	Plusierus Puits A Leca Da Palmeira	LECPALMS	PT		LECA DA PALMEIRA	PORTO
141	Puits A Matozinhos	MATOZINH	PT		MATOZINHOS	PORTO
142	Leca Da Palmeira. Well (90m)	PALMEIRA	PT		LECA DA PALMEIRA	PORTO
143	Afluente Del Rio Yuso	AFLRYUSO	ES		PORTILLA DE LA REINA	LEON
144	Cueva De Las. Bolugas	BOLUGASC	ES		MIER	ASTURIA
145	Cueva De La Foz	FOZCAVE	ES		PALOMAR	ASTURIA
146	Well At Junco La Isal	JUNCOLAW	ES		RIBADESELLA	ASTURIA
147	Cueva De Rales	RALESCAV	ES		RALES	ASTURIA
148	Rio Deva	RIODEVA	ES		BUELLES	ASTURIA
149	Rio Sella Upstream Of Fries	RSELLAUF	ES		FRIES	ASTURIA
150	Spring O. De La Carretera N 632 Santander-Burgos	TUBILLSP	ES		TUBILLA DEL AGUA	BURGOS
151	Spring E. De La Carretera Trubia-Puerto De Ventana (Sc)	TUNONSP	ES		TUNON	ASTURIA
152	Manantial Al Lado N. De San Martin De Ubierna	UBIERNAS	ES		SAN MARTIN DE UBIERNA	BURGOS
156	Small River 250 M From The Sea At Concha De Artedo	RIARTEDO	ES		ARTEDO	ASTURIA
157	Pesio Santa Anna	ANNA	IT		CHIUSA DI PESIO	CUNEO
158	Pesio Pain Delle Gorre	CHIUPESI	IT		CHIUSA DI PESIO	CUNEO
159	La Fontaine Au Roi Audouin	FONTROI	FR		LA JARRIE AUDOUIN	CHARENTE MARITIME
160	Source De La Fontaine Des Veuves Saint Pierre De L Ile	FONTVEUV	FR		SAINT PIERRE DE L ILE	CHARENTE MARITIME
162	Puits D205	PUITD	FR		LE THOU	CHARENTE MARITIME
163	Resurgence De Sompt Sompt	SOMPT	FR		SOMPT	DEUX SEVRES
164	Source Massonee D Andille	ANDILLE1	FR		ROCHES PREMARIE ANDILLE	VIENNE
165	Fontaine Lavoir D Andille Griffon D Andille	ANDILLE2	FR		ROCHES PREMARIE ANDILLE	VIENNE
166	Anglin Resurgence De Merigny	MERIGNY	FR		MERIGNY	INDRE
168	Fontaine De Pipou	FONPIPOU	FR		SOUSMOULINS	CHARENTE MARITIME
169	Fontaine Du Pinquet	FPINQUET	FR		DOUCHAPT	DORDOGNE
170	Font Michaud Nb Site 77	FTMICHAU	FR		MORNAC	CHARENTE
171	Nappe De La Grotte Pampin	PAMPINGR	FR		NIEUL LES SAINTES	CHARENTE MARITIME
172	Source De La Grotte De La Vauzelle Nb Site 72	VAUZELLE	FR		SAINT PORCHAIRE	CHARENTE MARITIME
173	Source Du Poue Qui Bouille Nb Site 90	SCBOUILL	FR		BOUILLE COURDAULT	VENDEE
174	Puits De La Rue Des Assises	ASSISESP	FR		MARANS	CHARENTE MARITIME
175	Fontaine De Tusson Nb Site 75	SCTUSSON	FR		TUSSON	CHARENTE
176	Puits Sureau	PTSUREAU	FR		SAUZE VAUSSAIS	DEUX SEVRES
177	Fontaine Souterraine D Airvault Nb Site 52	FTAIRVAU	FR		AIRVAULT	DEUX SEVRES
178	Souterrain De La Fontaine Saint Hilaire Nb Site 55	FTHILAIR	FR		LEUGNY	VIENNE
179	Grotte Du Chateau De Curzay	CHCURZAY	FR		CURZAY SUR VONNE	VIENNE
180	Fontaine Des Aquariums	FTAQUARI	FR		ROCHES PREMARIE ANDILLE	VIENNE
181	Puits De La Soule	PTSSOULE	FR		VOUILLE	VIENNE
182	Fontaine Du Clos Des Roches Nb Site 31	CLOSROCH	FR		ROCHES PREMARIE ANDILLE	VIENNE
183	Source De Font Mart	FONTMART	FR		ASLONNES	VIENNE
184	Grotte De Gabouret	GABOURET	FR		CLOUE	VIENNE
185	Riviere Souterraine De Bataille	BATAILLE	FR		GOURNAY LOIZE	DEUX SEVRES
186	Source De Puy Rabier	PUYRABIE	FR		MAGNE	VIENNE
187	Riviere Souterraine De Grosbot	GROSBOTG	FR		CHAMPAGNE MOUTON	CHARENTE
190	Riviere Souterraine Des Basses Plantes	BASSEPLA	FR		CHAUVIGNY	VIENNE
192	Source Les Collineaux	COLLINEA	FR		LIZANT	VIENNE
194	Spring Of La Glane Dordogne France	GLANESPR	FR		SAINT JORY LAS BLOUX	DORDOGNE
195	Captage De Las Fons Dordogne France	LASFONSP	FR		LA CHAPELLE FAUCHER	DORDOGNE
196	Cave Of La Varenne	VARENNCA	FR		SAINT FRONT LA RIVIERE	DORDOGNE
198	Puits Garenne Au Nord De L'ile D'oleron	GARENNE	FR		SAINT DENIS D OLERON	ILE OLERON
199	Sources De La Touvre	SPTOUVRE	FR		TOUVRE	CHARENTE
201	Cave Oxo Latsidi Sitanos Lasithi	CALATSID	GR		SITANOS	CRETE
202	Risorgive Alveo Fiume Calore Riva Destra 100 M A Monte Risorgenza Grotta Di Castelcivita	CALORESP	IT		CASTELCIVITA	SALERNO
203	Spring Of Meskla	MESKLASP	GR		MESKLA	CRETE
204	Spring Of Stylos Nb 2	STYLOSS2	GR		STYLOS	CRETE
205	F. Fiora	CKMAP049	IT		SOVANA	TOSCANA
206	F. Fiora (Iporreico)	CKMAP050	IT		SOVANA	TOSCANA
207	Fiume Albegna Au Gue De Marsiliana (Grosseto)	CKMAP072	IT		MARSILIANA	TOSCANA
208	Fiume Farfa	CKMAP077	IT		PONTE SFONDATO	LATIUM
209	Fonte Acquavivola. Monte Strega (Sopra Il Cimitero). Isola D Elba	CKMAP113	IT		RIO NELL ELBA	TOSCANA
211	Fossato Presso Pizzeria 2001. Porticciolo Di S. Giovanni. Isola D Elba	CKMAP120	IT		PORTOFERRAIO	TOSCANA
212	Fosso Di S. Martino. A W Della Villa Di Napoleone. Isola D Elba	CKMAP121	IT		PORTOFERRAIO	TOSCANA
213	Pozzo I (Inferiore) Di Acquaviva. (Nei Campi). Isola D Elba	CKMAP249	IT		PORTOFERRAIO	TOSCANA
214	Pozzo I (Se) Strada Marina Di Campo La Pila. Isola D Elba	CKMAP250	IT		CAMPO NELL ELBA	TOSCANA
215	Pozzo I Di Schiopparello. Nel Casolare Di Fronte All Azienda Vinicola. Isola D Elba	CKMAP251	IT		PORTOFERRAIO	TOSCANA
216	Pozzo I Strada Portoferraio Porto Azzurro. Tra Campo Ai Peri E Bivio Per Lacona. Isola D Elba	CKMAP252	IT		PORTOFERRAIO	TOSCANA
217	Pozzo Ii (Nw) Strada Marina Di Campo La Pila. Isola D Elba	CKMAP253	IT		CAMPO NELL ELBA	TOSCANA
218	Pozzo Ii Di Bonalaccia. (Nei Campi. A S Del Paese). Isola D Elba	CKMAP254	IT		CAMPO NELL ELBA	TOSCANA
219	Pozzo Ii Di Scotto. Nei Campi A E Del Bivio Per S. Martino. Isola D Elba	CKMAP255	IT		PORTOFERRAIO	TOSCANA
220	Pozzo Iii Di Bonalaccia. (Nei Campi. 50 M A W Del Pozzo Ii). Isola D Elba	CKMAP257	IT		CAMPO NELL ELBA	TOSCANA
221	Pozzo Iv Strada Portoferraio P. Azzurro. Presso Bivio Per Bagnaia. Isola D Elba	CKMAP264	IT		BAGNAIA	TOSCANA
222	Sorgente Dei Canali. A Monte Del Lavatoio Di Rio Nell Elba. Isola D Elba	CKMAP365	IT		RIO NELL ELBA	TOSCANA
223	Sorgente Mazzoccolo	CKMAP388	IT		FORMIA	LATIUM
224	Fiume Fiora Ansa Parafluviale 350 M A S Del Ponte Della S P Sovana	FIORARIV	IT		SORANO	GROSSETO
226	Fiume Farfa Pres De Farfa (Rieti)	FARFAFIU	IT		FARFA	LATIUM
227	Pozzi A Macerata. Via Acquaviva. Via Santa	CKMAP188	IT		MACERATA	MARCHE
228	Pozzi A Marina Di Altidona. Valdaso	CKMAP189	IT		ALTIDONA	MARCHE
229	Pozzi A Porto S. Elpidio. Via Gabbie	CKMAP190	IT		PORTO SANT ELPIDIO	MARCHE
230	Un Pozzo D Acqua Dolce Pedaso (Ascoli Piceno Marche)	CKMAP195	IT		PEDASO	MARCHE
231	Pozzo A Valdaso	CKMAP234	IT		MONTEFIORE DELL ASO	MARCHE
233	Rio Guadalimar Cotillas	COTILLAS	ES		VILLAVERDE DE GUADALIMAR	ALBACETE
234	Rio Guadalquivir Jesus Iznatoraf	JESUS	ES		IZNATORAF	JAEN
236	Rio Aquamalas Pontones	AQUALA	ES		PONTONES	JAEN
237	Fuente Del Baillo	BAILLOFO	ES		TISCAR	JAEN
239	Rio Guadalbull0n	GUADALBU	ES		CARCHELEJO	JAEN
240	Rio Guadalquivir Coto R├Ìos	GUADALQ1	ES		COTO R├ìOS	JAEN
241	Rio Guadalquivir Tranco	GUADALQ2	ES		TRANCO	JAEN
242	Rio Guadalquivir Cazorla	GUADALQ3	ES		CAZORLA	JAEN
243	Rio Guadalquivir Mogon	MOGON	ES		MOGON	JAEN
244	Barrio San Pedro Lope	PEDROLOP	ES		MOG0N	JAEN
245	Fuente Del Peral Sorbas	PERAL	ES		SORBAS	ALMERIA
247	Cueva Los Apas	LOSAPASC	ES		SORBAS	ALMERIA
248	Rio De Aguas	AGUASRIO	ES		MIRADOR URRA	ALMERIA
249	Well At El Badil	ELDADILW	ES		CANTORIA	ALMERIA
250	Well La Noria	NORIAWEL	ES		LOS GILES	ALMERIA
252	Well Sw Of The Viaduct In The Road 340 At Sorbas	SORBASWE	ES		SORBAS	ALMERIA
253	Well E Of The Road To Lucar	TIJOLAWE	ES		TIJOLA	ALMERIA
254	Hyporheic Zone Of Cardona River At Cardona	CARDONA	ES		CARDONA	BARCELONA
255	Rio Aiguadora Cardoner	AIGUADOR	ES		CARDONA	BARCELONA
256	Rio Muga Albanya	ALBANYA	ES		ALBANYA	GIRONA
257	Rio Burro (Bassin Du Rio Fluvia)	BURRORI1	ES		BESALU	GIRONA
258	Rio Burro (Bassin Du Rio Fluvia)	BURRORI2	ES		BESALU	GIRONA
259	Rio Cardona Bassin Du Rio Llobregat	CARDONA1	ES		CARDONA	BARCELONA
260	Rio Cardona Pres De Solsona	CARDONA2	ES		SOLSONA	LERIDA
261	Rio Cardoner Llobregat	CARDONER	ES		CASTELLGAL├ì	BARCELONA
262	Captated Spring North East Of The Arkadi Monastery	ARKADICA	GR		ARKADI	CRETE
263	Isola Di Creta Sorgente Di Moni Arkadiou	ARKADIOU	GR		ARKADI	CRETE
264	Cueva De La Nacidero De Zarpia. Same As Code Zarpiarca	ZARPIAGR	ES		SALVATIERRA	ALAVA
265	Cueva De Nacidero De Zarpia	ZARPIACA	ES		LARRAONA	NAVARRA
266	El Ventorro	VENTORRO	ES		EGUILAZ EGILATZ	ALAVA
267	Ruisseau De La Tabournie La Fourestole	FOUSTER	FR		CAMBON	TARN
268	Lezert Pont De La Lauzie	LAUZIE	FR		CAMBON	TARN
271	Source Drain De Rayssaguet Cambon	RAYSSAGU	FR		CAMBON	TARN
272	Ruisseau De Caussels	CAUSSELS	FR		ALBI	TARN
273	Source De Malsang	MALSANGS	FR		ALBI	TARN
274	Sbr Ruisseau Du Lezert. Pont De La Lauzie	LEZERTLA	FR		CAMBON	TARN
275	Sbr Tarn. La Maurinie	MAURINIE	FR		MARSAL	TARN
276	Puits De Mazicou	MAZICOUW	FR		ALBI	TARN
278	Puits Vaysse. Campblanc	VAYSSEWE	FR		CAMBON	TARN
280	Source De La Mouline Du Go	MOULINGO	FR		ALBI	TARN
281	Epirus, Igoumenitza, Along The Araxtos River	ARAXTOSR	GR		IGOUMENITZA	EPIRUS
282	Puits D Eau Douce Autour De Glikorizo. Arta (Ambracie Epire) A 2 Km Du Littoral Du Golfe	GLIKORIZ	GR		GLIKORIZO	EPIRE
285	Epirus, Igoumenitza, Main Road Arta-Kommenon	IGOUMENI	GR		ARTA	EPIRUS
286	Locg11gr Epirus, Main Road Arta Kommenon, Along The Arachtos River (10m Asl) Freshwater Well	LOCG11GR	GR		KOMMENO	EPIRUS
287	Log14g18 Epirus, Glikorizo, Arta	LOG14G18	GR		ARTA	EPIRUS
288	Pozzo Alla Stazione Ferroviaria Di Sassa	CKMAP242	IT		SASSA	ABRUZZO
289	Pozzo Artificiale	CKMAP243	IT		SASSA	ABRUZZO
290	Tenuta Di Castelporziano Fontanile Del Malpasso F4	MALPASSO	IT		ROMA	ROMA
292	Source De Ljuta A La Sortie Du Village De Ljuta	LJUTASPR	HR		LJUTA	DUBROVNIK
293	Source Bregave De La Riviere Bregave Au Lieu Dit Do	BREGAVE	BA		DO	STOLAC
294	Tunel Orlovac 1	ORLOVAC	HR		RUDA	OTOK
295	Source Captee De Ljuta A Plat	PLATSPRI	HR		PLAT	DUBROVNIK
296	Source De Dobropolska Vrela Sur Le Dobro Polje	DOBRO	ME		ZAGORAK	DANILOVGRAD
297	Source De Milojevicka	MALENIC2	ME		MILOJEVICI	DANILOVGRAD
298	Source De Spuz A 100m A L Aval Du Pont Principale Sur La Riviere Zeta	SPUZSPRI	ME		SPUZ	DANILOVGRAD
299	Source Du Monastere Moraca Le Long De La Route Entre Podgorica Et Berane	MORAICA	ME		DJURDJEVINA	KOLASIN
300	Source Captee Du Monastere De Berane Alimente En Eau La Ville De Berane	BERANE2	ME		BERANE	BERANE
301	Source De Gojakovici Au Bord De La Route Entre Mojkovac Et Dobrilovina	GOJAKOVI	ME		GOJAKOVICI	MOJKOVAC
302	Annexe De La Source Krka A 50 M A L Amont Du Pont	KRKASPRI	HR		KNIN	DALMATIE
303	Source De Miljacka	MILJACKA	HR		PULJANE	KISTANJE
304	Source De Krenica	KRENICA	HR		GALA	DALMATIE
305	Source De Smokovac A La Sortie De Podgorica A L Entree Des Gorges De Moraca	SMOKOVAC	ME		PODGORICA	PODGORICA
306	Source A 20 De La Route Allant De Daljam A Mareza Sur La Droite Dans Une Petite Foret En Bordure De Prairie	SPUZBOGI	ME		DLAJAM	DANILOVGRAD
307	Code Station Bosher04	BOSHER04	BA		INCONNU	INCONNU
308	Code Station Bosher05	BOSHER05	BA		INCONNU	INCONNU
309	Code Station Monten05	MONTEN05	ME		INCONNU	INCONNU
310	Sisovacka Pecina (Biosp 1150), Sisovac, Paracin	SISOVACK	RS		BULJANE	PARACIN
311	Datlo Cave	DATLO	BA		KORITA BILECA	BILECA
314	Cave Vakuf	STUDENCI	BA		STUDENCI	LJUBUSKI
315	Izvori Ribnice	RIBNICE	ME		PODGORICA	PODGORICA
316	Izvir Graba Pritok Cetine Z414	GRABASCE	HR		GRAB	SPLIT DALMATIE
317	Manita Pec Paklenica	MANITPEC	HR		STARIGRAD	DALMATIE
321	Grotte De Mociljska	MOCILJSK	HR		DUBROVNIK	SOUTH DALMACIJA
322	Source De Pisciculture A Podgorica	PODGOSP	ME		PODGORICA	PODGORICA
323	Source De Ombla Sur La Commune De Rozat	ROZAT	HR		ROZAT	DUBROVNIK
324	Gromaca Spilja Za Gromackom Vlakom	GROMACA	HR		ORASAC	SOUTH DALMACIJA
327	Banc De Graviers Dans Le Ruisseau Sturba Pres De Livno	STURBARU	BA		LIVNO	LIVNO
328	Neretva Gravel Bar Downstream Ulog Depth 60 90 Cm	NERETHY3	BA		ULOG	KALINOVIK
329	Spring In Gravel Right Bank Of Neretva River	NERETVSP	BA		GLAVATICEVO	KONJIC
330	Dojcilova Jama	DOJCILCA	BA		KORITA	GACKO
331	Izvir Na Poti Do Grabovice Proti Slivnici	GRABOVSP	BA		GREBCI	GREBCI
332	Jasenovik Spring	JASENOSP	BA		MILOVICI LJUTI DO	POTKOM
333	Lusac Izvir V Trebinju	LUSACTSP	BA		GORNJE POLICE	TREBINJE
334	Mrcine Cave	MRCINECA	BA		GREBCI	GREBCI
335	Neretva Gravel Bar Downstream Confluence Krupac Neretva	NERETHY1	BA		ULOG	KALINOVIK
336	Neretva Gravel Bar Downstream Ulog Depth 30 60 Cm	NERETHY2	BA		ULOG	KALINOVIK
338	Neretva Gravel Bar At Cerova	NERETHY4	BA		CEROVA	KONJIC
339	Plitica Cave	PLITICCA	BA		DRACEVO	POPOVO POLJE
340	Pokrivenik Izvor	POKRIVSP	BA		MUHAREVA LJUT	ZAVALA
341	Jama U Tijaninom Dolu	TIJANICA	BA		KORITA	BRESTICE
342	Code Station Macedo01	MACEDO01	MK		INCONNU	INCONNU
343	Quelle An Der Popova Sapka (Sarplanina)	SARPLANI	MK		POPOVA SHAPKA	TETOVO
344	Grotte De Zira Sur La Commune De Dobri Do A 3 Km De Turkovici	ZIRA	BA		DOBRI DO	RAVNO
345	Code Station Croati04	CROATI04	HR		INCONNU	INCONNU
349	Cave Crnulja. Popovo Polje	CRNULJAC	BA		TURKOVICI	RAVNO
350	Quelle Bei Zegar. Dalmatien	ZEGARSP	HR		ZEGAR	ZADAR
351	Quellen Der Krka Bei Knin	KRKAMASP	HR		KOVACIC	KNIN
353	Code Station Croati06	CROATI06	HR		INCONNU	INCONNU
354	Code Station Croati07	CROATI07	HR		INCONNU	INCONNU
355	Code Station Croati08	CROATI08	HR		INCONNU	INCONNU
356	Code Station Monten04	MONTEN04	ME		INCONNU	INCONNU
357	Quelle Bei Ulcinj	ULCINJSP	ME		ULCINJ	ULCINJ
358	Karstic Spring Berane	BERANESP	ME		BERANE	BERANE
359	Quellen Bei Andrijevica	ANDRIJEV	ME		ANDRIJEVICA	ANDRIJEVICA
360	Code Station Monten01	MONTEN01	ME		INCONNU	INCONNU
361	Code Station Monten02	MONTEN02	ME		INCONNU	INCONNU
362	Code Station Monten03	MONTEN03	ME		INCONNU	INCONNU
363	Grosse Quelle Des Bijeli Drim Bei Pec	PECSP	ME		POTPECE	PLJEVLJA
364	Quelle Der Ribnica Bei Titograd (Podgorica)	RIBNICA	ME		PODGORICA	PODGORICA
365	Code Station Serbia01	SERBIA01	RS		INCONNU	INCONNU
366	Code Station Bosher06	BOSHER06	BA		INCONNU	INCONNU
367	Nortonbrunnen In Drvar	DRVARWEL	BA		DRVAR	DRVAR
