site_code	site_name	latitude	longitude	coord_precision	altitude	country	locality	site_comments	sampling_date	sampling_participants	sampling_methods	sampling_fixatives	sampling_target	habitat	access_points	sampling_comments	sampling_id	taxon_name	unclassified	taxon_rank	family	genus	specific_epithet	tax_id_confer	tax_id_addendum	identified_on_date	identified_by	specimen_quantity	content_description	type_status	occurrence_comments	occurrence_id	data_repository	collection	pub_DOI	pub_authors	pub_year	pub_title	pub_journal	pub_verbatim	gene	seq_specimen_identifier	accession_number	MOTU	sequence_id	seq_comments
	Grotte de Bouche Roland	44,47428	2,50751	NA		FRA	Salles-la-Source		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						NA												
	Grotte de la Fromagerie	44,68042	1,67319	NA		FRA	Lunegarde		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						NA												
	Gouffre du Diable	49,10152	2,18773	NA		FRA	Valmondois		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						NA												
	Réservoirs de Châtillon	45,8	4,6	NA		FRA	Châtillon-d'Azergues		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	La Poyat	45,251525	5,77137	NA		FRA	Le Sappey-en-Chartreuse		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						NA												
	Carrière Nivet	47,1128126	0,9864145	NA		FRA	Loches		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						NA												
	Carrière du Château de Maulévrier	47,1365461	0,1211495	NA		FRA	Lerné		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						NA												
	Rivière souterraine de Montésor	47,1558341	1,2058097	NA		FRA	Montrésor		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						NA												
	Carrière Bel-Air	47,1579597	0,5683601	NA		FRA	Saint Epain		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						NA												
	Carrières de la Barbauderie	47,1587502	0,4149441	NA		FRA	Panzoult		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						NA												
	Grotte de Rochette	47,2111163	0,9020609	NA		FRA	Reignac-sur-Indre		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						NA												
	Carrière des Goupillières	47,2617332	0,4984342	NA		FRA	Azay le Rideau		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						NA												
	Souterrain-refuge de Château-Robin	47,2649722	0,5577222	NA		FRA	Pont de Ruan		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						NA												
	Carrière du Fouchault	47,3117378	0,4512499	NA		FRA	Vallères		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						NA												
	Carrière du Fouchault	47,3117378	0,4512499	NA		FRA	Vallères		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						NA												
	La Roche Cotard I	47,336944	0,430278	NA		FRA	Langeais		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						NA												
	Sources du Limançon	47,3603857	0,713658	NA		FRA	Saint Avertin		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						NA												
	Carrière de l'Ecorcheveau	47,368644	0,740734	NA		FRA	Saint Avertin		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						NA												
	Abbaye de Marmoutier	47,4049194	0,7206268	NA		FRA	Tours		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						NA												
	Grotte de Taillepied	47,4452213	0,9860572	NA		FRA	Pocé-sur-Cisse		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						NA												
	Grotte de Taillepied	47,4452213	0,9860572	NA		FRA	Pocé-sur-Cisse		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						NA												
	Rivière souterraine d'Orchaise	47,5884054	1,202539	NA		FRA	Valencisse		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						NA												
	Grotte de Butrone	42,80456	9,44841	NA		FRA	Sisco		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Grotte de Butrone	42,80456	9,44841	NA		FRA	Sisco		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Grotte de Butrone	42,80456	9,44841	NA		FRA	Sisco		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Grotte de Butrone	42,80456	9,44841	NA		FRA	Sisco		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Grotte de Santa Catalina	42,81847	9,48765	NA		FRA	Sisco		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Grotte de Santa Catalina	42,81847	9,48765	NA		FRA	Sisco		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Grotte de Santa Catalina	42,81847	9,48765	NA		FRA	Sisco		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Grotte de Santa Catalina	42,81847	9,48765	NA		FRA	Sisco		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Grotte de Santa Catalina	42,81847	9,48765	NA		FRA	Sisco		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Grotte de Santa Catalina	42,81847	9,48765	NA		FRA	Sisco		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Grotte de Santa Catalina	42,81847	9,48765	NA		FRA	Sisco		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Grotte du Mas-d'Azil	42,95905	1,09096	NA		FRA	Mas-d'Azil		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Mine du Sabre	43,3667	5,92277	NA		FRA	Mazaugues		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Mine du Sabre	43,3667	5,92277	NA		FRA	Mazaugues		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Aven Marcel Loubens	43,36852	5,91795	NA		FRA	Mazaugues		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Grotte de Vernazobre	43,44696	2,87519	NA		FRA	Babeau-Bouldoux		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Grotte de Pâques	43,6701	6,76264	NA		FRA	Saint-Cézaire-sur-Siagne		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Grotte de la Salamandre	44,2591	4,3363	NA		FRA	Tharaux		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Grotte de la Padelle	44,3949	4,1978	NA		FRA	Les Vans		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Grotte de la Padelle	44,3949	4,1978	NA		FRA	Les Vans		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Grotte de Foissac	44,50095	2,00709	NA		FRA	Foissac		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Carrière de Comboire	45,14957	5,68749	NA		FRA	Seyssins		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Carrière de l'Echaillon	45,2991	5,5993	NA		FRA	Saint-Quentin-sur-Isère		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Grotte de Mandrin	45,5546	5,734	NA		FRA	La Vérel-de-Montbel		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Grotte de Mandrin	45,5546	5,734	NA		FRA	La Vérel-de-Montbel		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Grotte de Mandrin	45,5546	5,734	NA		FRA	La Vérel-de-Montbel		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Grotte de Mandrin	45,5546	5,734	NA		FRA	La Vérel-de-Montbel		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Souterrain du fort de Bron	45,7316	4,9203	NA		FRA	Bron		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Souterrain du fort de Bron	45,7316	4,9203	NA		FRA	Bron		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Souterrain du fort de Bron	45,7316	4,9203	NA		FRA	Bron		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Souterrain du fort de Bron	45,7316	4,9203	NA		FRA	Bron		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Souterrain du fort de Bron	45,7316	4,9203	NA		FRA	Bron		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Souterrain du fort de Bron	45,7316	4,9203	NA		FRA	Bron		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Souterrain du fort de Bron	45,7316	4,9203	NA		FRA	Bron		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Souterrain du fort de Bron	45,7316	4,9203	NA		FRA	Bron		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Souterrain du fort de Bron	45,7316	4,9203	NA		FRA	Bron		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Galerie Jaricot	45,76155	4,823744	NA		FRA	Lyon		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Grande Drainante	45,7625	4,8249	NA		FRA	Lyon		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Grande Drainante	45,7625	4,8249	NA		FRA	Lyon		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Galerie de la Sarra	45,76497	4,817	NA		FRA	Lyon		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Galerie de la Sarra	45,76497	4,817	NA		FRA	Lyon		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Galerie de la Sarra	45,76497	4,817	NA		FRA	Lyon		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Galerie Giraud	45,769	4,81774	NA		FRA	Lyon		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Galerie Giraud	45,769	4,81774	NA		FRA	Lyon		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Galerie Galsem	45,7691	4,8205	NA		FRA	Lyon		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Galerie des Chats 2	45,76923	4,82583	NA		FRA	Lyon		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Galerie des Chats 1	45,76926	4,82469	NA		FRA	Lyon		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
	Souterrain du fort de Vaise	45,77096	4,81006	NA		FRA	Lyon		NA					Terrestrial	Cave			Pholcus phalangioides		species	Pholcidae	Pholcus	phalangioides				NA	NA						Josiane Lips Collection, GEB (Groupe d'étude de Biospéologie), Commission scientifique de la Fédération Française de Spéléologie												
