rowID	CollCode	BibCit	InfWith	AssBy	VerbLoc	LocID	Lat	Long	LatLongP	CoordProto	CoordSyst	ElevMin	ElevMax	Country	CountryCod	Munici	Provin	Habita	Access	LocRem	EventID	EvenTtype	EventDate	VerbaDate	SamplEff	SamplMet	Fixative	Program	Target	CollByPerson	CollByGroup	EventRem	MeasDate	MeasByPerson	MeasByGroup	WaterTemp	WaterCond	MeasRemar	DateIden	IdenBy	IdenAttri	IdenVer	TaxCode	IdenQualif	TypeSta	IdenRem	Phylum	Class	Order	Family	Genus	Subgenus	Species	Subspecies	TaxRank	TaxStat	Authorship	ScName	TaxRem	MOTU	OccID	BasRec	RefBy	OrgQuan	OrgCount	OccRem	AssRef	Eyes	Pigment	Gene	AN	Isolate	Origin_tax_name	Collection	OriginalLink	DataSource
21	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	SPRING DEBAJO DE LAS CUEVAS DE DEBODES	DEBODESP	43,37748	-4,90111	0,001	Georeferenced at site location	Decimal degrees WGS84	117	117	SPAIN		DEBODES	ASTURIA	EAU DOUCE SOUTERRAINE	SOURCE		DEBODESP_198407	Biotic sampling	1984-07-05			SURBER	FORMOL	Research on the groundwater fauna of Spain	COMMUNITY	NOTENBOOM J|MEIJERS C		Codes originaux_84-7/3	1984-07-05	NOTENBOOM J|MEIJERS C					1988	HENRY J P|MAGNIEZ G	Morphologie	Bragasellus afonsoae	Bafonsoae				Arthropoda	Malacostraca	Isopoda	Asellidae	Bragasellus		afonsoae		Species	accepted	Henry & Magniez, 1988	Bragasellus afonsoae Henry & Magniez, 1988			BRAGASELLUS_AFONSOAE|DEBODESP_198407	Literature	MALARD F	Quelques individus (1-5)		1 Male 1 Juvenile	Henry J.-P., Magniez G. 1988. Isopodes Aselloides stygobies d Espagne recoltes par J. Notenboom et I. Meijers. II - Le genre Bragasellus et description de 7 nouvelles especes. Stygologia, 4(4), 332-362.	Eyeless	Unpigmented							
22	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	CUEVA DE LA MARNIOSA	MARNIOSA	43,25409	-4,7079	0,001	Georeferenced at site location	Decimal degrees WGS84	973	973	SPAIN		TRESVISO	CANTABRIA	AQUIFERE KARSTIQUE	GROTTE		MARNIOSA_000000	Biotic sampling				0 - INCONNU	FORMOL	Programme inconnu	BRAGASELLUS|INCONNU	NOTENBOOM J|MEIJERS C				NOTENBOOM J|MEIJERS C						INCONNU	Morphologie	Bragasellus aireyi	Baireyi				Arthropoda	Malacostraca	Isopoda	Asellidae	Bragasellus		aireyi		Species	accepted	Henry & Magniez, 1980	Bragasellus aireyi Henry & Magniez, 1980			BRAGASELLUS_AIREYI|MARNIOSA_000000	Literature	MALARD F	NA			Deharveng L., Stoch F., Gibert J., Bedos A., Galassi D., Zagmajster M., Brancelj A., Camacho A., Fiers F., Martin P., Giani N., Magniez G., Marmonier P. 2009. Groundwater biodiversity in Europe. Freshwater Biology, 54, 709-726.	Eyeless	Unpigmented							PASCALIS Database EC Project Contract Number EVK2-CT-2001-00121 
23	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	NACIMIENTO. CUEVA DEL	NACIMICA	43,2464091	-4,6746317	0,1	Nearest locality	Decimal degrees WGS84			SPAIN		TRESVISO	CANTABRIA	AQUIFERE KARSTIQUE	GROTTE		NACIMICA_000000	Biotic sampling				0 - INCONNU	FORMOL	Programme inconnu	BRAGASELLUS|INCONNU	INCONNU				INCONNU						INCONNU	Morphologie	Bragasellus aireyi	Baireyi				Arthropoda	Malacostraca	Isopoda	Asellidae	Bragasellus		aireyi		Species	accepted	Henry & Magniez, 1980	Bragasellus aireyi Henry & Magniez, 1980			BRAGASELLUS_AIREYI|NACIMICA_000000	Literature	MALARD F	NA			Deharveng L., Stoch F., Gibert J., Bedos A., Galassi D., Zagmajster M., Brancelj A., Camacho A., Fiers F., Martin P., Giani N., Magniez G., Marmonier P. 2009. Groundwater biodiversity in Europe. Freshwater Biology, 54, 709-726.	Eyeless	Unpigmented							PASCALIS Database EC Project Contract Number EVK2-CT-2001-00121 
24	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	CUEVA DEL AGUA PRES DE TRESVISO	TRESVISO	43,2576	-4,66839	0,1	Nearest locality	Decimal degrees WGS84			SPAIN		TRESVISO	CANTABRIA	AQUIFERE KARSTIQUE	GROTTE		TRESVISO_197807	Biotic sampling	1978-07-01			0 - INCONNU	FORMOL	Programme inconnu	BRAGASELLUS|INCONNU	AIREY N|CHAPMAN P			1978-07-01	AIREY N|CHAPMAN P					1980	HENRY J P|MAGNIEZ G	Morphologie	Bragasellus aireyi	Baireyi				Arthropoda	Malacostraca	Isopoda	Asellidae	Bragasellus		aireyi		Species	accepted	Henry & Magniez, 1980	Bragasellus aireyi Henry & Magniez, 1980			BRAGASELLUS_AIREYI|TRESVISO_197807	Literature	MALARD F	Quelques individus (1-5)		1 Males Adultes 1 Femelle	Henry J.-P., Magniez G. 1980. Bragasellus aireyi n. sp. (Crustacea Isopoda Asellota), nouvel Asellide cavernicole d Espagne septentrionale. Bulletin scientifique de Bourgogne, 33, 23-28.	Eyeless	Unpigmented							
25	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	SPRING E. DE LA CARRETERA TRUBIA-PUERTO DE VENTANA (SP)	ENTRAGSP	43,17868	-6,0854	0,01	Nearest locality	Decimal degrees WGS84	600	600	SPAIN		ENTRAGO	ASTURIA	EAU DOUCE SOUTERRAINE	SOURCE		ENTRAGSP_198407	Biotic sampling	1984-07-07			SURBER	FORMOL	Research on the groundwater fauna of Spain	COMMUNITY	NOTENBOOM J|MEIJERS C		Codes originaux_84-7/7	1984-07-07	NOTENBOOM J|MEIJERS C					1988	HENRY J P|MAGNIEZ G	Morphologie	Bragasellus bragai	Bbragai				Arthropoda	Malacostraca	Isopoda	Asellidae	Bragasellus		bragai		Species	accepted	Henry & Magniez, 1988	Bragasellus bragai Henry & Magniez, 1988			BRAGASELLUS_BRAGAI|ENTRAGSP_198407	Literature	MALARD F	Plusierus dizaines d'individus (11-100)		14 Males 11 Femelles Adultes 20 Juveniles	Henry J.-P., Magniez G. 1988. Isopodes Aselloides stygobies d Espagne recoltes par J. Notenboom et I. Meijers. II - Le genre Bragasellus et description de 7 nouvelles especes. Stygologia, 4(4), 332-362.	Eyeless	Unpigmented							
26	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	CARRETERA LOCAL A CALEAO 1KM COBALLES	COBALLE2	43,1847	-5,38804	0,001	Georeferenced at site location	Decimal degrees WGS84	540	540	SPAIN		CASO	OVIEDO	ZONE SATUREE KARSTIQUE	SOURCE		COBALLE2_200906	Biotic sampling	2009-06-10			SURBER	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	PROASELLUS_COMASI|SYNASELLUS_MEIJERSAE	DOUADY C|MALARD F|MORVAN C			2009-06-10	DOUADY C|MALARD F|MORVAN C					2009-07-27	MALARD F|MORVAN C	Morphologie	Bragasellus comasi	Bcomasi				Arthropoda	Malacostraca	Isopoda	Asellidae	Bragasellus		comasi		Species	accepted	Henry & Magniez, 1976	Bragasellus comasi Henry & Magniez, 1976		Bragasellus comasi_64	BRAGASELLUS_COMASI|COBALLE2_200906_MOTU64	Preserved specimen	MALARD F		2			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
27	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	RIO NALON PENDONES	PENDONES	43,13238	-5,24747	0,001	Georeferenced at site location	Decimal degrees WGS84	799	799	SPAIN		CASO	OVIEDO	ZONE HYPORHEIQUE	ZONE HYPORHEIQUE		PENDONES_200906	Biotic sampling	2009-06-11			SONDAGE KARAMAN CHAPPUIS	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	PROASELLUS_COMASI|SYNASELLUS_MEIJERSAE	DOUADY C|MALARD F|MORVAN C			2009-06-11	DOUADY C|MALARD F|MORVAN C					2009-06-27	MALARD F|MORVAN C	Morphologie	Bragasellus comasi	Bcomasi				Arthropoda	Malacostraca	Isopoda	Asellidae	Bragasellus		comasi		Species	accepted	Henry & Magniez, 1976	Bragasellus comasi Henry & Magniez, 1976		Bragasellus comasi_65	BRAGASELLUS_COMASI|PENDONES_200906_MOTU65	Preserved specimen	MALARD F		222			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
28	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	RIO CALEAO	COBALLE1	43,18619	-5,38696	0,001	Georeferenced at site location	Decimal degrees WGS84	516	516	SPAIN		CASO	OVIEDO	ZONE HYPORHEIQUE	ZONE HYPORHEIQUE		COBALLE1_200906	Biotic sampling	2009-06-10			SONDAGE BOU ROUCH	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	SYNASELLUS_MEIJERSAE	DOUADY C|MALARD F|MORVAN C			2009-06-10	DOUADY C|MALARD F|MORVAN C					2009-07-27	MALARD F|MORVAN C	Morphologie	Bragasellus comasi	Bcomasi				Arthropoda	Malacostraca	Isopoda	Asellidae	Bragasellus		comasi		Species	accepted	Henry & Magniez, 1976	Bragasellus comasi Henry & Magniez, 1976		Bragasellus comasi_66	BRAGASELLUS_COMASI|COBALLE1_200906	Preserved specimen	MALARD F		10	Station type de Synasellus meijersae		Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
29	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	CARRETERA LOCAL A CALEAO 1KM COBALLES	COBALLE2	43,1847	-5,38804	0,001	Georeferenced at site location	Decimal degrees WGS84	540	540	SPAIN		CASO	OVIEDO	ZONE SATUREE KARSTIQUE	SOURCE		COBALLE2_200906	Biotic sampling	2009-06-10			SURBER	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	PROASELLUS_COMASI|SYNASELLUS_MEIJERSAE	DOUADY C|MALARD F|MORVAN C			2009-06-10	DOUADY C|MALARD F|MORVAN C					2009-07-27	MALARD F|MORVAN C	Morphologie	Bragasellus comasi	Bcomasi				Arthropoda	Malacostraca	Isopoda	Asellidae	Bragasellus		comasi		Species	accepted	Henry & Magniez, 1976	Bragasellus comasi Henry & Magniez, 1976		Bragasellus comasi_66	BRAGASELLUS_COMASI|COBALLE2_200906_MOTU66	Preserved specimen	MALARD F		2			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
30	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	PUENTE CARRETERA A TARNA LA FOZ	LAFOZ	43,14939	-5,27504	0,001	Georeferenced at site location	Decimal degrees WGS84	687	687	SPAIN		CASO	OVIEDO	ZONE SATUREE KARSTIQUE	SOURCE		LAFOZ_200906	Biotic sampling	2009-06-11			SURBER	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	PROASELLUS_COMASI	DOUADY C|MALARD F|MORVAN C			2009-06-11	DOUADY C|MALARD F|MORVAN C					2009-07-28	MALARD F|MORVAN C	Morphologie	Bragasellus comasi	Bcomasi				Arthropoda	Malacostraca	Isopoda	Asellidae	Bragasellus		comasi		Species	accepted	Henry & Magniez, 1976	Bragasellus comasi Henry & Magniez, 1976		Bragasellus comasi_66	BRAGASELLUS_COMASI|LAFOZ_200906	Preserved specimen	MALARD F		134			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
31	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	RIO NALON PENDONES	PENDONES	43,13238	-5,24747	0,001	Georeferenced at site location	Decimal degrees WGS84	799	799	SPAIN		CASO	OVIEDO	ZONE HYPORHEIQUE	ZONE HYPORHEIQUE		PENDONES_200906	Biotic sampling	2009-06-11			SONDAGE KARAMAN CHAPPUIS	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	PROASELLUS_COMASI|SYNASELLUS_MEIJERSAE	DOUADY C|MALARD F|MORVAN C			2009-06-11	DOUADY C|MALARD F|MORVAN C					2009-06-27	MALARD F|MORVAN C	Morphologie	Bragasellus comasi	Bcomasi				Arthropoda	Malacostraca	Isopoda	Asellidae	Bragasellus		comasi		Species	accepted	Henry & Magniez, 1976	Bragasellus comasi Henry & Magniez, 1976		Bragasellus comasi_66	BRAGASELLUS_COMASI|PENDONES_200906_MOTU66	Preserved specimen	MALARD F		222			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
32	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	CONCHA DE ARTEDO ARTEDO	CONCHA	43,55978	-6,19003	0,001	Georeferenced at site location	Decimal degrees WGS84	45	45	SPAIN		CUDILLERO	ASTURIAS	ZONE HYPORHEIQUE	ZONE HYPORHEIQUE		CONCHA_201010	Biotic sampling	2010-10-29			SONDAGE BOU ROUCH	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	BRAGASELLUS_STOCKI	MORVAN C|DOUADY C|MALARD F			2010-10-29	MORVAN C|DOUADY C|MALARD F					01/11/2010	MALARD F	Morphologie	Bragasellus comasi	Bcomasi				Arthropoda	Malacostraca	Isopoda	Asellidae	Bragasellus		comasi		Species	accepted	Henry & Magniez, 1976	Bragasellus comasi Henry & Magniez, 1976		Bragasellus comasi_66	BRAGASELLUS_N_SP|CONCHA_201010	Preserved specimen	MALARD F		1			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
33	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	RIO SELLA FRIES	FRIES	43,42265	-5,08772	0,001	Georeferenced at site location	Decimal degrees WGS84	11	11	SPAIN		CANGAS DE ONIS	OVIEDO	ZONE HYPORHEIQUE	ZONE HYPORHEIQUE		FRIES_200906	Biotic sampling	2009-06-10			SONDAGE BOU ROUCH	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	STENASELLUS_VIREI_BUCHNERI|BRAGASELLUS_COMASI	DOUADY C|MALARD F|MORVAN C			2009-06-10	DOUADY C|MALARD F|MORVAN C					2009-07-28	MALARD F|MORVAN C	Morphologie	Bragasellus comasi	Bcomasi				Arthropoda	Malacostraca	Isopoda	Asellidae	Bragasellus		comasi		Species	accepted	Henry & Magniez, 1976	Bragasellus comasi Henry & Magniez, 1976		Bragasellus comasi_68	BRAGASELLUS_COMASI|FRIES_200906	Preserved specimen	MALARD F		36			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
34	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	CUEVA CALDERON	CALDERSP	42,8333	-4,8333	NA	NA	Decimal degrees WGS84			SPAIN		VELILLA DEL RIO CARRION	PALENCIA	AQUIFERE KARSTIQUE	GROTTE		CALDERSP_000000	Biotic sampling				0 - INCONNU	FORMOL	Programme inconnu	BRAGASELLUS|INCONNU	ESCOLA O				ESCOLA O						INCONNU	Morphologie	Bragasellus comasi	Bcomasi				Arthropoda	Malacostraca	Isopoda	Asellidae	Bragasellus		comasi		Species	accepted	Henry & Magniez, 1976	Bragasellus comasi Henry & Magniez, 1976			BRAGASELLUS_COMASI|CALDERSP_000000	Literature	MALARD F	NA			Henry J.-P., Magniez G. 1978. Bragasellus escolai n. sp., Crustacea lsopoda Asellota cavernicole d Espagne. International Journal of Speleology, 10, 381-386.	Eyeless	Unpigmented							
35	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	SELLA RIVER (AMIEVA 929 M)	SELLARAM	43,25	-5,0667	0,1	Nearest locality	Decimal degrees WGS84			SPAIN		AMIEVA	ASTURIA	AQUIFERE KARSTIQUE	GROTTE		SELLARAM_000000	Biotic sampling				0 - INCONNU	FORMOL	Programme inconnu	BRAGASELLUS|INCONNU	INCONNU				INCONNU						INCONNU	Morphologie	Bragasellus comasi	Bcomasi				Arthropoda	Malacostraca	Isopoda	Asellidae	Bragasellus		comasi		Species	accepted	Henry & Magniez, 1976	Bragasellus comasi Henry & Magniez, 1976			BRAGASELLUS_COMASI|SELLARAM_000000	Literature	MALARD F	NA			Deharveng L., Stoch F., Gibert J., Bedos A., Galassi D., Zagmajster M., Brancelj A., Camacho A., Fiers F., Martin P., Giani N., Magniez G., Marmonier P. 2009. Groundwater biodiversity in Europe. Freshwater Biology, 54, 709-726.	Eyeless	Unpigmented							PASCALIS Database EC Project Contract Number EVK2-CT-2001-00121 
36	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	CUEVA DEL OSO	DELOSOCA	43,29239	-3,965444	0,001	Georeferenced at site location	Decimal degrees WGS84	195	195	SPAIN		PUENTE VIESGO	CANTABRIA	AQUIFERE KARSTIQUE	GROTTE		DELOSOCA_197408	Biotic sampling	1974-08-06			0 - INCONNU	FORMOL	Programme inconnu	BRAGASELLUS|INCONNU	FABRIQUE F			1974-08-06	FABRIQUE F					2003	HENRY J P|MAGNIEZ G	Morphologie	Bragasellus comasi	Bcomasi				Arthropoda	Malacostraca	Isopoda	Asellidae	Bragasellus		comasi		Species	accepted	Henry & Magniez, 1976	Bragasellus comasi Henry & Magniez, 1976			BRAGASELLUS_COMASI|DELOSOCA_197408	Literature	MALARD F	Quelques individus (1-5)		2 Males 3 Femelles F3	Henry J.-P., Magniez G. 2003. Isopodes aselloides stygobies d Espagne, III - Le genre Proasellus: B - Especes anophtalmes. Beaufortia, 53(6), 129-158.	Eyeless	Unpigmented							
37	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	COVA DEL INFIERNO	INFIERNO	43,3083	-5,05504	0,1	Nearest locality	Decimal degrees WGS84			SPAIN		COVADONGA	ASTURIA	AQUIFERE KARSTIQUE	GROTTE		INFIERNO_197408	Biotic sampling	1974-08-12			0 - INCONNU	FORMOL	Programme inconnu	BRAGASELLUS|INCONNU	COMAS J			1974-08-12	COMAS J					1976	HENRY J P|MAGNIEZ G	Morphologie	Bragasellus comasi	Bcomasi				Arthropoda	Malacostraca	Isopoda	Asellidae	Bragasellus		comasi		Species	accepted	Henry & Magniez, 1976	Bragasellus comasi Henry & Magniez, 1976			BRAGASELLUS_COMASI|INFIERNO_197408	Literature	MALARD F	Une dizaine d'individus (6-10)		2 Femelles Adultes 2 Jeunes Femelles 1 Juvenile 1 Male	Henry J.-P., Magniez G. 1976. Bragasellus comasi n. sp., Crustacea lsopoda Asellota cavernicole d Espagne occidentale. International Journal of Speleology, 8, 359-364.	Eyeless	Unpigmented							
