"ID","order","family","subfamily","genus","subgenus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","acceptedNameUsage","namePublishedInYear","country","Locality","locationRemarks","habitat","decimalLongitude","decimalLatitude","geodeticDatum","Easting_EPSG3035","Northing_EPSG3035","Coord.Uncertainty","Coord.Validator","associatedReferences","PublicationYear","source","researchGroup"
6004,"Cyclopoida","Cyclopidae","Cyclopinae","Diacyclops","NULL","clandestinus","NULL","Diacyclops clandestinus","(Kiefer, 1926)","Diacyclops clandestinus (Kiefer, 1926)","1926","Slovenia","Podlipšcica-hypo12","hyporheic","Aquifer in unconsolidated sediments:hyporeic",14.295,45.986,"EPSG: 4326",4653998.309681754,2551067.2856562217,"0.1 km","Ilaria Vaccarelli","Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert (2004). Statistical analyses and identification of indicators. European Project 'PASCALIS' (EVK-CT-2001-00121), Report for WP7 - D8 Deliverable, 156 p.",2004,"Pascalis project Database: Region: Krim: Slovenia","B. Sket, M. Zagmajster: Ljubljana: Slovenia"
6134,"Harpacticoida","Canthocamptidae","Canthocamptinae","Elaphoidella","NULL","elaphoides","elaphoides","Elaphoidella elaphoides elaphoides","(Chappuis, 1924)","Elaphoidella elaphoides elaphoides (Chappuis, 1924)","1924","Slovenia","Podlipšcica-hypo2","Unconsolidated Sediment Hyporheic Zone","Aquifer in unconsolidated sediments:hyporeic",14.215,46.012,"EPSG: 4326",4647646.630637028,2553595.2985904505,"0.1 km","Ilaria Vaccarelli","Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert (2004). Statistical analyses and identification of indicators. European Project 'PASCALIS' (EVK-CT-2001-00121), Report for WP7 - D8 Deliverable, 156 p.",2004,"Pascalis project Database: Region: Krim: Slovenia","B. Sket, M. Zagmajster: Ljubljana: Slovenia"
5593,"Cyclopoida","Cyclopidae","Cyclopinae","Diacyclops","NULL","nagysalloensis","NULL","Diacyclops nagysalloensis","(Kiefer, 1927)","Diacyclops nagysalloensis (Kiefer, 1927)","1927","Slovakia","Upper Hron River","unconsolidated","Aquifer in unconsolidated sediments:hyporeic",19.371,48.792,"EPSG: 4326",5007640.340199316,2896935.7995292055,"0.1 km","Emma Galmarini","Košel V. (2009) Subteránna fauna Západných Karpát. Ceske Budejovice ISBN 978-80-86525-17-4, 203 pp.",2009,"Literature: F. Malard","NULL"
5154,"Harpacticoida","Parastenocarididae","Parastenocaridinae","Parastenocaris","NULL","glacialis","NULL","Parastenocaris glacialis","Noodt, 1954","Parastenocaris glacialis Noodt, 1954","1954","Norway","Scanned from map (F. Malard)","NULL","Unclear",5.849,58.711,"EPSG: 4326",4080139.7173727443,3963677.2845870866,"1 km","Mattia Di Cicco","Enckell P. H. (1969) Distribution and dispersal of Parastenocarididae (Copepoda) in northern Europe. Oikos, 20: 493-507",1969,"Literature: F. Stoch","NULL"
5599,"Cyclopoida","Cyclopidae","Cyclopinae","Diacyclops","NULL","sp.","NULL","Diacyclops sp. group languidoides","NULL","NULL","NULL","Slovakia","Domica Cave","cave","NULL",20.47,48.478,"EPSG: 4326",5092413.67203212,2873166.550365383,"0.1 km","Emma Galmarini","Košel V. (2009) Subteránna fauna Západných Karpát. Ceske Budejovice ISBN 978-80-86525-17-4, 203 pp.",2009,"Literature: F. Malard","NULL"
5600,"Cyclopoida","Cyclopidae","Cyclopinae","Diacyclops","NULL","sp.","NULL","Diacyclops sp. group languidoides","NULL","NULL","NULL","Slovakia","Domica Cave","cave","NULL",20.47,48.478,"EPSG: 4326",5092413.67203212,2873166.550365383,"0.1 km","Emma Galmarini","Hudec I. (2000) Interakcie povrchovych a podzemnych vodnych korovcov (Crustacea) oblasti jaskyne Domica (Slovensky kras). In Fauna Jaskyn. Mock A., Kovac L. and Fulin M. (eds). Vychodoslovenske muzeum, Slovice, Slovakia, 53-60",2000,"Literature: F. Malard","NULL"
5601,"Cyclopoida","Cyclopidae","Cyclopinae","Diacyclops","NULL","sp.","NULL","Diacyclops sp. group languidoides","NULL","NULL","NULL","Slovakia","Krasnohorskej Cave","NULL","NULL",20.58,48.62,"EPSG: 4326",5098246.055159449,2889977.73763467,"0.1 km","Emma Galmarini","Košel V. (2009) Subteránna fauna Západných Karpát. Ceske Budejovice ISBN 978-80-86525-17-4, 203 pp.",2009,"Literature: F. Malard","NULL"
5602,"Cyclopoida","Cyclopidae","Cyclopinae","Diacyclops","NULL","sp.","NULL","Diacyclops sp. group languidoides","NULL","NULL","NULL","Slovakia","Hluboký potok","hyporheic","Aquifer in unconsolidated sediments:hyporeic",22.407,49.064,"EPSG: 4326",5222994.336860311,2959714.177113275,"1 km","Emma Galmarini","Illyová M. (2001) Plazivky (Crustacea, Harpacticoida) v intersticiále niektorých orských a podhorských potokov Slovenska. Folia faunistica Slovaca, 6: 47-52",2001,"Literature: F. Stoch","NULL"
5603,"Cyclopoida","Cyclopidae","Cyclopinae","Diacyclops","NULL","sp.","NULL","Diacyclops sp. group languidoides","NULL","NULL","NULL","Slovakia","Ulicka","hyporheic","Aquifer in unconsolidated sediments:hyporeic",22.3612,49.0188,"EPSG: 4326",5220526.014297783,2954185.1908717398,"0.1 km","Emma Galmarini","Illyová M. (2001) Plazivky (Crustacea, Harpacticoida) v intersticiále niektorých orských a podhorských potokov Slovenska. Folia faunistica Slovaca, 6: 47-52",2001,"Literature: F. Stoch","NULL"
5604,"Cyclopoida","Cyclopidae","Cyclopinae","Diacyclops","NULL","sp.","NULL","Diacyclops sp. group languidoides","NULL","NULL","NULL","Slovakia","Zbois'ka potok","hyporheic","Aquifer in unconsolidated sediments:hyporeic",22.449,49.003,"EPSG: 4326",5227135.533436461,2953527.6787004448,"0.1 km","Emma Galmarini","Illyová M. (2001) Plazivky (Crustacea, Harpacticoida) v intersticiále niektorých orských a podhorských potokov Slovenska. Folia faunistica Slovaca, 6: 47-52",2001,"Literature: F. Stoch","NULL"
5155,"Harpacticoida","Parastenocarididae","Parastenocaridinae","Parastenocaris","NULL","glacialis","NULL","Parastenocaris glacialis","Noodt, 1954","Parastenocaris glacialis Noodt, 1954","1954","Norway","Scanned from map (F. Malard)","NULL","Unclear",6.16,59.043,"EPSG: 4326",4100249.1192739364,3999526.6196345105,"1 km","Mattia Di Cicco","Enckell P. H. (1969) Distribution and dispersal of Parastenocarididae (Copepoda) in northern Europe. Oikos, 20: 493-507",1969,"Literature: F. Stoch","NULL"
5606,"Cyclopoida","Cyclopidae","Cyclopinae","Diacyclops","NULL","sp.","NULL","Diacyclops sp. group languidoides","NULL","NULL","NULL","Slovakia","Bela River (haut bassin versant)","hyporheic","Aquifer in unconsolidated sediments:hyporeic",19.819,49.104,"EPSG: 4326",5035723.202577235,2935650.866754362,"0.1 km","Emma Galmarini","Košel V. (2009) Subteránna fauna Západných Karpát. Ceske Budejovice ISBN 978-80-86525-17-4, 203 pp.",2009,"Literature: F. Malard","NULL"
5607,"Cyclopoida","Cyclopidae","Cyclopinae","Diacyclops","NULL","sp.","NULL","Diacyclops sp. group languidoides","NULL","NULL","NULL","Slovakia","Slanej River","unconsolidated","Aquifer in unconsolidated sediments:hyporeic",20.373,48.497,"EPSG: 4326",5085031.812321997,2874250.499447162,"0.1 km","Emma Galmarini","Košel V. (2009) Subteránna fauna Západných Karpát. Ceske Budejovice ISBN 978-80-86525-17-4, 203 pp.",2009,"Literature: F. Malard","NULL"
5608,"Cyclopoida","Cyclopidae","Cyclopinae","Diacyclops","NULL","sp.","NULL","Diacyclops sp. group languidoides","NULL","NULL","NULL","Slovakia","Laborec River","unconsolidated","Aquifer in unconsolidated sediments:hyporeic",21.854,48.903,"EPSG: 4326",5186019.150078152,2935363.8011242757,"Catchment","Francesco Cerasoli","Košel V. (2009) Subteránna fauna Západných Karpát. Ceske Budejovice ISBN 978-80-86525-17-4, 203 pp.",2009,"Literature: F. Malard","NULL"
5610,"Cyclopoida","Cyclopidae","Cyclopinae","Diacyclops","NULL","zschokkei","NULL","Diacyclops zschokkei","(Graeter, 1910)","Diacyclops zschokkei (Graeter, 1910)","1910","Slovakia","Travertinova jaskyna","cave","NULL",18.578,48.78,"EPSG: 4326",4950002.999635363,2888523.5615316466,"0.1 km","Emma Galmarini","Košel V. (2009) Subteránna fauna Západných Karpát. Ceske Budejovice ISBN 978-80-86525-17-4, 203 pp.",2009,"Literature: F. Malard","NULL"
5156,"Harpacticoida","Parastenocarididae","Parastenocaridinae","Parastenocaris","NULL","glacialis","NULL","Parastenocaris glacialis","Noodt, 1954","Parastenocaris glacialis Noodt, 1954","1954","Norway","Scanned from map (F. Malard)","NULL","Unclear",7.468,60.827,"EPSG: 4326",4182857.149931166,4194290.820966767,"1 km","Mattia Di Cicco","Enckell P. H. (1969) Distribution and dispersal of Parastenocarididae (Copepoda) in northern Europe. Oikos, 20: 493-507",1969,"Literature: F. Stoch","NULL"
5157,"Harpacticoida","Parastenocarididae","Parastenocaridinae","Parastenocaris","NULL","glacialis","NULL","Parastenocaris glacialis","Noodt, 1954","Parastenocaris glacialis Noodt, 1954","1954","Norway","Scanned from map (F. Malard)","NULL","Unclear",6.285,58.503,"EPSG: 4326",4104149.3569898135,3939182.0606013224,"1 km","Mattia Di Cicco","Enckell P. H. (1969) Distribution and dispersal of Parastenocarididae (Copepoda) in northern Europe. Oikos, 20: 493-507",1969,"Literature: F. Stoch","NULL"
5158,"Harpacticoida","Parastenocarididae","Parastenocaridinae","Parastenocaris","NULL","glacialis","NULL","Parastenocaris glacialis","Noodt, 1954","Parastenocaris glacialis Noodt, 1954","1954","Norway","Scanned from map (F. Malard)","NULL","Unclear",7.758,58.42,"EPSG: 4326",4189783.411446948,3926364.390353569,"1 km","Mattia Di Cicco","Enckell P. H. (1969) Distribution and dispersal of Parastenocarididae (Copepoda) in northern Europe. Oikos, 20: 493-507",1969,"Literature: F. Stoch","NULL"
5159,"Harpacticoida","Parastenocarididae","Parastenocaridinae","Parastenocaris","NULL","glacialis","NULL","Parastenocaris glacialis","Noodt, 1954","Parastenocaris glacialis Noodt, 1954","1954","Norway","Scanned from map (F. Malard)","NULL","Unclear",8.733,62.01,"EPSG: 4326",4254370.623005491,4323776.9667214705,"1 km","Mattia Di Cicco","Enckell P. H. (1969) Distribution and dispersal of Parastenocarididae (Copepoda) in northern Europe. Oikos, 20: 493-507",1969,"Literature: F. Stoch","NULL"
5988,"Cyclopoida","Cyclopidae","Cyclopinae","Diacyclops","NULL","clandestinus","NULL","Diacyclops clandestinus","(Kiefer, 1926)","Diacyclops clandestinus (Kiefer, 1926)","1926","Slovenia","Podlipšcica-hypo5","hyporheic","Aquifer in unconsolidated sediments:hyporeic",14.25,45.986,"EPSG: 4326",4650513.742480039,2550866.9521998833,"0.1 km","Ilaria Vaccarelli","Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert (2004). Statistical analyses and identification of indicators. European Project 'PASCALIS' (EVK-CT-2001-00121), Report for WP7 - D8 Deliverable, 156 p.",2004,"Pascalis project Database: Region: Krim: Slovenia","B. Sket, M. Zagmajster: Ljubljana: Slovenia"
5987,"Cyclopoida","Cyclopidae","Cyclopinae","Diacyclops","NULL","clandestinus","NULL","Diacyclops clandestinus","(Kiefer, 1926)","Diacyclops clandestinus (Kiefer, 1926)","1926","Slovenia","Podlipšcica-hypo6","hyporheic","Aquifer in unconsolidated sediments:hyporeic",14.259,45.986,"EPSG: 4326",4651210.666977935,2550906.8502030335,"0.1 km","Ilaria Vaccarelli","Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert (2004). Statistical analyses and identification of indicators. European Project 'PASCALIS' (EVK-CT-2001-00121), Report for WP7 - D8 Deliverable, 156 p.",2004,"Pascalis project Database: Region: Krim: Slovenia","B. Sket, M. Zagmajster: Ljubljana: Slovenia"
5160,"Harpacticoida","Parastenocarididae","Parastenocaridinae","Parastenocaris","NULL","glacialis","NULL","Parastenocaris glacialis","Noodt, 1954","Parastenocaris glacialis Noodt, 1954","1954","Norway","Scanned from map (F. Malard)","NULL","Unclear",6.721,58.399,"EPSG: 4326",4129021.3852334283,3926380.52669996,"1 km","Mattia Di Cicco","Enckell P. H. (1969) Distribution and dispersal of Parastenocarididae (Copepoda) in northern Europe. Oikos, 20: 493-507",1969,"Literature: F. Stoch","NULL"
5161,"Harpacticoida","Parastenocarididae","Parastenocaridinae","Parastenocaris","NULL","glacialis","NULL","Parastenocaris glacialis","Noodt, 1954","Parastenocaris glacialis Noodt, 1954","1954","Norway","Scanned from map (F. Malard)","NULL","Unclear",27.096,70.33,"EPSG: 4326",4963950.222476959,5324175.458951455,"1 km","Mattia Di Cicco","Enckell P. H. (1969) Distribution and dispersal of Parastenocarididae (Copepoda) in northern Europe. Oikos, 20: 493-507",1969,"Literature: F. Stoch","NULL"
5620,"Harpacticoida","Canthocamptidae","Canthocamptinae","Elaphoidella","NULL","elaphoides","elaphoides","Elaphoidella elaphoides elaphoides","(Chappuis, 1924)","Elaphoidella elaphoides elaphoides (Chappuis, 1924)","1924","Slovakia","Urmince commune (Podunajska pahorkatina massif), unnamed brook","hyporheic habitat","Aquifer in unconsolidated sediments:hyporeic",18.093,48.539,"EPSG: 4326",4917482.013274569,2857837.202844661,"1 km","Francesco Cerasoli","Sterba O. (1965) Plazivky (Copepoda, Harpacticoidea) Moravy a Slovenska. Acta Univ. Palack. Olomuc., Fac. Rer. Nat., Praha, 19: 203-313",1965,"Literature: F. Stoch","NULL"
5162,"Harpacticoida","Parastenocarididae","Parastenocaridinae","Parastenocaris","NULL","glacialis","NULL","Parastenocaris glacialis","Noodt, 1954","Parastenocaris glacialis Noodt, 1954","1954","Norway","Scanned from map (F. Malard)","NULL","Unclear",23.735,69.438,"EPSG: 4326",4861728.720091814,5199399.743197925,"1 km","Mattia Di Cicco","Enckell P. H. (1969) Distribution and dispersal of Parastenocarididae (Copepoda) in northern Europe. Oikos, 20: 493-507",1969,"Literature: F. Stoch","NULL"
5163,"Harpacticoida","Parastenocarididae","Parastenocaridinae","Parastenocaris","NULL","glacialis","NULL","Parastenocaris glacialis","Noodt, 1954","Parastenocaris glacialis Noodt, 1954","1954","Norway","Scanned from map (F. Malard)","NULL","Unclear",23.445,69.895,"EPSG: 4326",4839533.30177819,5246499.551594928,"1 km","Mattia Di Cicco","Enckell P. H. (1969) Distribution and dispersal of Parastenocarididae (Copepoda) in northern Europe. Oikos, 20: 493-507",1969,"Literature: F. Stoch","NULL"
5164,"Harpacticoida","Parastenocarididae","Parastenocaridinae","Parastenocaris","NULL","glacialis","NULL","Parastenocaris glacialis","Noodt, 1954","Parastenocaris glacialis Noodt, 1954","1954","Norway","Scanned from map (F. Malard)","NULL","Unclear",25.084,70.683,"EPSG: 4326",4880322.452575898,5344222.694579979,"1 km","Mattia Di Cicco","Enckell P. H. (1969) Distribution and dispersal of Parastenocarididae (Copepoda) in northern Europe. Oikos, 20: 493-507",1969,"Literature: F. Stoch","NULL"
5165,"Harpacticoida","Parastenocarididae","Parastenocaridinae","Parastenocaris","NULL","glacialis","NULL","Parastenocaris glacialis","Noodt, 1954","Parastenocaris glacialis Noodt, 1954","1954","Norway","Scanned from map (F. Malard)","NULL","Unclear",30.084,70.206,"EPSG: 4326",5077144.024273963,5341625.665637253,"1 km","Mattia Di Cicco","Enckell P. H. (1969) Distribution and dispersal of Parastenocarididae (Copepoda) in northern Europe. Oikos, 20: 493-507",1969,"Literature: F. Stoch","NULL"
5625,"Harpacticoida","Canthocamptidae","Canthocamptinae","Elaphoidella","NULL","elaphoides","elaphoides","Elaphoidella elaphoides elaphoides","(Chappuis, 1924)","Elaphoidella elaphoides elaphoides (Chappuis, 1924)","1924","Slovakia","Lipník River, 500m a.s.l., close to Cervenéo Kláštora village","hyporheic habitat","Aquifer in unconsolidated sediments:hyporeic",20.446,49.378,"EPSG: 4326",5076779.959722282,2972155.186251847,"3 km","Francesco Cerasoli","Sterba O. (1965) Plazivky (Copepoda, Harpacticoidea) Moravy a Slovenska. Acta Univ. Palack. Olomuc., Fac. Rer. Nat., Praha, 19: 203-313",1965,"Literature: F. Stoch","NULL"
5166,"Harpacticoida","Parastenocarididae","Parastenocaridinae","Parastenocaris","NULL","glacialis","NULL","Parastenocaris glacialis","Noodt, 1954","Parastenocaris glacialis Noodt, 1954","1954","Norway","Scanned from map (F. Malard)","NULL","Unclear",28.217,70.33,"EPSG: 4326",5004943.0333936075,5335055.012624439,"1 km","Mattia Di Cicco","Enckell P. H. (1969) Distribution and dispersal of Parastenocarididae (Copepoda) in northern Europe. Oikos, 20: 493-507",1969,"Literature: F. Stoch","NULL"
5167,"Harpacticoida","Parastenocarididae","Parastenocaridinae","Parastenocaris","NULL","glacialis","NULL","Parastenocaris glacialis","Noodt, 1954","Parastenocaris glacialis Noodt, 1954","1954","Norway","Scanned from map (F. Malard)","NULL","Unclear",29.088,70.33,"EPSG: 4326",5036641.646889895,5343974.013135698,"1 km","Mattia Di Cicco","Enckell P. H. (1969) Distribution and dispersal of Parastenocarididae (Copepoda) in northern Europe. Oikos, 20: 493-507",1969,"Literature: F. Stoch","NULL"
5168,"Harpacticoida","Parastenocarididae","Parastenocaridinae","Parastenocaris","NULL","glacialis","NULL","Parastenocaris glacialis","Noodt, 1954","Parastenocaris glacialis Noodt, 1954","1954","Norway","Scanned from map (F. Malard)","NULL","Unclear",11.036,60.184,"EPSG: 4326",4378641.011564998,4120804.952199894,"10 km","Mattia Di Cicco","Enckell P. H. (1969) Distribution and dispersal of Parastenocarididae (Copepoda) in northern Europe. Oikos, 20: 493-507",1969,"Literature: F. Stoch","NULL"
5169,"Harpacticoida","Parastenocarididae","Parastenocaridinae","Parastenocaris","NULL","glacialis","NULL","Parastenocaris glacialis","Noodt, 1954","Parastenocaris glacialis Noodt, 1954","1954","Norway","Scanned from map (F. Malard)","NULL","Unclear",18.714,69.127,"EPSG: 4326",4670539.579588054,5133007.194727895,"20 km","Mattia Di Cicco","Enckell P. H. (1969) Distribution and dispersal of Parastenocarididae (Copepoda) in northern Europe. Oikos, 20: 493-507",1969,"Literature: F. Stoch","NULL"
5170,"Harpacticoida","Parastenocarididae","Parastenocaridinae","Parastenocaris","NULL","glacialis","NULL","Parastenocaris glacialis","Noodt, 1954","Parastenocaris glacialis Noodt, 1954","1954","Norway","Scanned from map (F. Malard)","NULL","Unclear",7.468,58.939,"EPSG: 4326",4174964.322777675,3984604.487854976,"20 km","Mattia Di Cicco","Enckell P. H. (1969) Distribution and dispersal of Parastenocarididae (Copepoda) in northern Europe. Oikos, 20: 493-507",1969,"Literature: F. Stoch","NULL"
5631,"Harpacticoida","Canthocamptidae","Canthocamptinae","Elaphoidella","NULL","elaphoides","elaphoides","Elaphoidella elaphoides elaphoides","(Chappuis, 1924)","Elaphoidella elaphoides elaphoides (Chappuis, 1924)","1924","Slovakia","unnamed brook - Novém Mesto district","hyporheic habitat","Aquifer in unconsolidated sediments:hyporeic",17.764,48.949,"EPSG: 4326",4888644.406596609,2900601.8525753063,"5 km","Francesco Cerasoli","Sterba O. (1965) Plazivky (Copepoda, Harpacticoidea) Moravy a Slovenska. Acta Univ. Palack. Olomuc., Fac. Rer. Nat., Praha, 19: 203-313",1965,"Literature: F. Stoch","NULL"
5986,"Cyclopoida","Cyclopidae","Cyclopinae","Diacyclops","NULL","clandestinus","NULL","Diacyclops clandestinus","(Kiefer, 1926)","Diacyclops clandestinus (Kiefer, 1926)","1926","Slovenia","Podlipšcica-hypo7","hyporheic","Aquifer in unconsolidated sediments:hyporeic",14.25,45.993,"EPSG: 4326",4650471.182100261,2551643.04420467,"0.1 km","Ilaria Vaccarelli","Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert (2004). Statistical analyses and identification of indicators. European Project 'PASCALIS' (EVK-CT-2001-00121), Report for WP7 - D8 Deliverable, 156 p.",2004,"Pascalis project Database: Region: Krim: Slovenia","B. Sket, M. Zagmajster: Ljubljana: Slovenia"
5985,"Cyclopoida","Cyclopidae","Cyclopinae","Diacyclops","NULL","clandestinus","NULL","Diacyclops clandestinus","(Kiefer, 1926)","Diacyclops clandestinus (Kiefer, 1926)","1926","Slovenia","Podlipšcica-hypo8","hyporheic","Aquifer in unconsolidated sediments:hyporeic",14.263,45.99,"EPSG: 4326",4651496.015293116,2551368.087030334,"0.1 km","Ilaria Vaccarelli","Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert (2004). Statistical analyses and identification of indicators. European Project 'PASCALIS' (EVK-CT-2001-00121), Report for WP7 - D8 Deliverable, 156 p.",2004,"Pascalis project Database: Region: Krim: Slovenia","B. Sket, M. Zagmajster: Ljubljana: Slovenia"
6005,"Cyclopoida","Cyclopidae","Cyclopinae","Diacyclops","NULL","clandestinus","NULL","Diacyclops clandestinus","(Kiefer, 1926)","Diacyclops clandestinus (Kiefer, 1926)","1926","Slovenia","Podlipšcica-phreat11","phreatic (unconsolidated)","Aquifer in unconsolidated sediments:saturated",14.289,45.989,"EPSG: 4326",4653515.301718371,2551373.055387132,"0.1 km","Ilaria Vaccarelli","Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert (2004). Statistical analyses and identification of indicators. European Project 'PASCALIS' (EVK-CT-2001-00121), Report for WP7 - D8 Deliverable, 156 p.",2004,"Pascalis project Database: Region: Krim: Slovenia","B. Sket, M. Zagmajster: Ljubljana: Slovenia"
