CollCode;AssBy;VerbLoc;LocID;Lat;Long;LatLongP;Country;CountryCod;IdenVer;Phylum;Class;Order;Family;Genus;Species;TaxRank;TaxStat;OccID;BasRec;RefBy
World Asellidae Database;Florian Malard;SORGENTE INFERIORE DEL RIO DEI RUGHI (651 LI/IM). BUGGIO;CKMAP383;43.93063;7.69188;0.100;ITALY;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP_GR_CAVATICUS|CKMAP383_199700;Literature;MALARD F
World Asellidae Database;Florian Malard;SORGENTE SUPERIORE DEL RIO DEI RUGHI (652 LI/IM). BUGGIO;CKMAP410;43.93063;7.69188;0.100;ITALY;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP_GR_CAVATICUS|CKMAP410_199700;Literature;MALARD F
World Asellidae Database;Florian Malard;GROTTA MARA;CKMAP136;40.4249;8.5874;0.100;ITALY;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP_GR_PATRIZII|CKMAP136_198100;Literature;MALARD F
World Asellidae Database;Florian Malard;GROTTA MOLAFA;CKMAP137;40.69467;8.46738;0.100;ITALY;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP_GR_PATRIZII|CKMAP137_197900;Literature;MALARD F
World Asellidae Database;Florian Malard;GROTTA ROMANA;CKMAP140;40.7272;8.55848;1.000;ITALY;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP_GR_PATRIZII|CKMAP140_197900;Literature;MALARD F
World Asellidae Database;Florian Malard;SORGENTE SU COLOGONE. S. GIOVANNI;CKMAP405;40.24472;9.4115;0.100;ITALY;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP_GR_PATRIZII|CKMAP405_198900;Literature;MALARD F
World Asellidae Database;Florian Malard;FIUME TAGLIAMENTO. A MONTE DEL PONTE DI PINZANO;CKMAP087;46.17094;12.99242;0.100;ITALY;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP_GR_PAVANI|CKMAP087_199900;Literature;MALARD F
World Asellidae Database;Florian Malard;GROTTA DI PAPIPANO (FR 296). CANAL DI GRIV;CKMAP129;46.16246;13.36158;0.010;ITALY;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP_GR_PAVANI|CKMAP129_198800;Literature;MALARD F
World Asellidae Database;Florian Malard;RISORGENTE DEL T. MAREMOLA. 1 KM A MONTE DI MAGLIOLO;CKMAP314;44.20615;8.31161;0.100;ITALY;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP_GR_PAVANI|CKMAP314_199700;Literature;MALARD F
World Asellidae Database;Florian Malard;RISORGIVA DEL RIO DI FRONTE AL MOLINO DELLA CHIANELLA. 20 M A VALLE CASCATELLA;CKMAP318;44.56693;8.4333;0.100;ITALY;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP_GR_PAVANI|CKMAP318_199600;Literature;MALARD F
World Asellidae Database;Florian Malard;RISORGIVA RIVA SINISTRA RIO MISERIA. A MONTE FONDOFERLE;CKMAP322;44.56693;8.4333;0.100;ITALY;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP_GR_PAVANI|CKMAP322_199500;Literature;MALARD F
World Asellidae Database;Florian Malard;DRAVA RIVER;DRAVAPTU;46.41997;15.86995;0.100;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|DRAVAPTU_000000;Literature;MALARD F
World Asellidae Database;Florian Malard;STREAM NEAR KAMENSCAH;LJUTOMER;46.51035;16.12761;0.100;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|LJUTOMER_000000;Literature;MALARD F
World Asellidae Database;Florian Malard;CAVE MEGARA MALDENOVICA (STAPARI 1701, BIOSP 1162), STAPARI, ULZICE;MALDENCA;43.86423;19.74108;0.100;SERBIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|MALDENCA_000000;Literature;MALARD F
World Asellidae Database;Florian Malard;CAVE OBAJDINOVA;OBAJIDIN;45.05257;15.20713;0.100;CROATIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|OBAJIDIN_000000;Literature;MALARD F
World Asellidae Database;Florian Malard;CAVE ZAPLOCE (245B), GREBCI (RAVNO);ZAPLOCE;42.73351;18.0832;0.100;BOSNIA AND HERZEGOVINA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|ZAPLOCE_000000;Literature;MALARD F
World Asellidae Database;Florian Malard;GROTTA DEI RUGLI;CKMAP124;43.93063;7.69188;0.100;ITALY;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP_GR_CAVATICUS|CKMAP124_000000;Literature;MALARD F
World Asellidae Database;Florian Malard;GROTTA DEI RUGLI (19 LI/IM);CKMAP482;43.93063;7.69188;0.100;ITALY;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP_GR_CAVATICUS|CKMAP482_000000;Literature;MALARD F
World Asellidae Database;Florian Malard;VOGRSCEK BABJA JAMA KS 3903;BABJAJAM;46.125339;13.712331;0.001;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|BABJAJAM_200703;Literature;MALARD F
World Asellidae Database;Florian Malard;SOURCE BAKOVAC DANS LE LIT D UN TORRENT SUR LE HAMEAU DE PERSICI;BAKOVAC;44.3491;15.74064;0.001;CROATIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|BAKOVAC_200109;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;IZKOPAN VODNJAK, KARAVLA (BELA CRKVA);BELACRK2;44.9;21.41667;0.100;SERBIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|BELACRK2_197704;Literature;MALARD F
World Asellidae Database;Florian Malard;RIVIERE AVIES;BRAZESTI;46.4006;23.3219;0.100;ROMANIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|BRAZESTI_200900;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;VRELO BRESTOVNIK, BJELJANI - VRIJEKA (DABARSKO POLJE);BRESTOVN;43.05535;18.2585;0.100;BOSNIA AND HERZEGOVINA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|BRESTOVN_198709;Literature;MALARD F
World Asellidae Database;Florian Malard;CAVE GLUHA BUKOVICA;BUKOVICA;44.33089;17.72815;0.100;BOSNIA AND HERZEGOVINA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|BUKOVICA_200407;Literature;MALARD F
World Asellidae Database;Florian Malard;SPRING CAVLINE;CAVLINE;44.20092;15.6823;0.100;CROATIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|CAVLINE_197007;Literature;MALARD F
World Asellidae Database;Florian Malard;PUITS, CEREVIC, BEOCIN;CEREVIC;45.21682;19.66673;0.100;SERBIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|CEREVIC_196907;Literature;MALARD F
World Asellidae Database;Florian Malard;CAVE DACA, LJUBOGOSTA, SARAJEVO;DACACAVE;43.85014;18.56753;0.100;BOSNIA AND HERZEGOVINA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|DACACAVE_196907;Literature;MALARD F
World Asellidae Database;Florian Malard;DEJANOVA CAVE;DEJANOVA;42.87622;18.42799;0.100;BOSNIA AND HERZEGOVINA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|DEJANOVA_196508;Literature;MALARD F
World Asellidae Database;Florian Malard;CAVE DOBRELJSKA, DOBRELJE, GATACKO POLJE;DOBRELJS;43.08884;18.60629;0.001;BOSNIA AND HERZEGOVINA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|DOBRELJS_198709;Literature;MALARD F
World Asellidae Database;Florian Malard;DOM R.O. (LJUBLJANA);DOMLJUBJ;46.05076;14.50623;0.100;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|DOMLJUBJ_198405;Literature;MALARD F
World Asellidae Database;Florian Malard;DOVJEZ;DOVJEINC;46.11253;14.46839;0.100;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|DOVJEINC_196503;Literature;MALARD F
World Asellidae Database;Florian Malard;TOMINCEV STUDENEC (-190) DVOR (ZUZEMBERK);DVOR;45.80824;14.96787;0.100;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|DVOR_197408;Literature;MALARD F
World Asellidae Database;Florian Malard;CAVE GASPINOVA;GASPINOV;45.91722;14.2286;0.100;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|GASPINOV_200305;Literature;MALARD F
World Asellidae Database;Florian Malard;WELL 1 AT HRASTJE 4;HRASTJE1;46.07608;14.56482;0.001;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|HRASTJE1_197504;Literature;MALARD F
World Asellidae Database;Florian Malard;WELL 4 AT HRASTJE 4;HRASTJE4;46.07608;14.56482;0.001;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|HRASTJE4_197504;Literature;MALARD F
World Asellidae Database;Florian Malard;SPRING IZICE;IZICESP;46.05143;14.50597;0.100;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|IZICESP_198507;Literature;MALARD F
World Asellidae Database;Florian Malard;SPRING IZICE;IZICESP;46.05143;14.50597;0.100;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|IZICESP_198510;Literature;MALARD F
World Asellidae Database;Florian Malard;CAVE JEZERO (UDBINA), ZOVI DO, NEVESINJE;JEZEROJA;43.15728;18.21244;0.100;BOSNIA AND HERZEGOVINA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|JEZEROJA_198709;Literature;MALARD F
World Asellidae Database;Florian Malard;SPRING NEAR KNEZOVI (BRIONI JAGNJENICA) RADECE;KNEZOVI;46.06559;15.12257;0.010;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|KNEZOVI_198601;Literature;MALARD F
World Asellidae Database;Florian Malard;CAVE KOBILJACA;KOBILJAC;45.44755;15.13913;0.100;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|KOBILJAC_199201;Literature;MALARD F
World Asellidae Database;Florian Malard;CAVE KOBILJACA;KOBILJAC;45.44755;15.13913;0.100;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|KOBILJAC_200008;Literature;MALARD F
World Asellidae Database;Florian Malard;IZVIR P. KOCEVSKIH POLJANAH, KOCEVSKE POLJANE;KOCEVJE;45.64333;14.86333;0.100;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|KOCEVJE_200702;Literature;MALARD F
World Asellidae Database;Florian Malard;WELL IN KRASINEC 10;KRASIN10;45.59087;15.28049;0.001;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|KRASIN10_197506;Literature;MALARD F
World Asellidae Database;Florian Malard;WELL IN KRASINEC 20;KRASIN20;45.59326;15.28149;0.001;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|KRASIN20_197506;Literature;MALARD F
World Asellidae Database;Florian Malard;KUKACA (SOURCE SOUS LA ROUTE) TOUNJ (OGULIN);KUKACASP;45.23333;15.33222;0.100;CROATIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|KUKACASP_198410;Literature;MALARD F
World Asellidae Database;Florian Malard;KURUZOVICA PECINA;KURUZOVI;44.994153;15.651466;0.100;CROATIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|KURUZOVI_200611;Literature;MALARD F
World Asellidae Database;Florian Malard;PUITS, KUSIC, BELA CRKVA;KUSICFON;44.87693;21.48178;0.100;SERBIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|KUSICFON_197706;Literature;MALARD F
World Asellidae Database;Florian Malard;RIVIERE LA CAUSE SUR LE VERSANT NORD DE LA MONTAGNE SAINTE VICTOIRE;LACAUSE;43.55463;5.61552;0.001;FRANCE;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|LACAUSE_201803;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;SPRING LUKAVAC, ZAVALA, POPOVO POLJE;LUKAVAC;42.85;17.98001;0.100;BOSNIA AND HERZEGOVINA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|LUKAVAC_197509;Literature;MALARD F
World Asellidae Database;Florian Malard;MODRO OKO;MODROOKO;43.041714;17.532552;0.100;CROATIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|MODROOKO_200704;Literature;MALARD F
World Asellidae Database;Florian Malard;WELL AT RAKICAN (NR 117), MURSKA SOBOTA;MURSKAPT;46.65066;16.19555;0.100;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|MURSKAPT_198106;Literature;MALARD F
World Asellidae Database;Florian Malard;IZVIR OB UNCU PRI STOLPU, PLANINA;PLANINSP;45.82987;14.25122;0.100;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|PLANINSP_198509;Literature;MALARD F
World Asellidae Database;Florian Malard;SOURCE DE PISCICULTURE A PODGORICA;PODGOSP;42.44258;19.26865;0.100;MONTENEGRO;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|PODGOSP_200609;Literature;MALARD F
World Asellidae Database;Florian Malard;CAVE POLTARICA;POLTARIC;45.88697;14.76795;0.001;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|POLTARIC_200307;Literature;MALARD F
World Asellidae Database;Florian Malard;SPRING POSCANE, DOLNJA PAKA (CRNOMELJ);POSCANE;45.57862;15.16809;0.100;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|POSCANE_197507;Literature;MALARD F
World Asellidae Database;Florian Malard;POTISKAVC (DOBREPOLJE);POTISKAV;45.7878;14.7596;0.100;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|POTISKAV_196709;Literature;MALARD F
World Asellidae Database;Florian Malard;SPRING PRIBITU, DABARSKO POLJE;PRIBITU;43.09041;18.19902;0.100;BOSNIA AND HERZEGOVINA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|PRIBITU_198709;Literature;MALARD F
World Asellidae Database;Florian Malard;REZNICA, GREBCI, RAVNO;REZNICA;42.73351;18.0832;0.100;BOSNIA AND HERZEGOVINA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|REZNICA_197509;Literature;MALARD F
World Asellidae Database;Florian Malard;IZVIR NAD RIBNIKOM;RIBNIKOM;44.40365;16.79795;0.001;BOSNIA AND HERZEGOVINA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|RIBNIKOM_196907;Literature;MALARD F
World Asellidae Database;Florian Malard;RIO FRIO;RIOFRIO;37.15406;-4.20682;0.001;SPAIN;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|RIOFRIO_197709;Literature;MALARD F
World Asellidae Database;Florian Malard;SPRING IN THE VILLAGE, RIPAC (BIHAC);RIPACSP;44.76528;15.95534;0.100;BOSNIA AND HERZEGOVINA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|RIPACSP_196911;Literature;MALARD F
World Asellidae Database;Florian Malard;RIVCJA CAVE, ZAGRADEC (ZUZEMBERK);RIVCJACA;45.86117;14.83304;0.100;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|RIVCJACA_200307;Literature;MALARD F
World Asellidae Database;Florian Malard;CAVE RUDNICA;RUDNICCA;45.21667;15.38333;0.100;CROATIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|RUDNICCA_198610;Literature;MALARD F
World Asellidae Database;Florian Malard;SAVA RIVER IN CRNUCE (BOU-ROUCH SAMPLING);SAVACRNU;46.10071;14.51909;0.010;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|SAVACRNU_198710;Literature;MALARD F
World Asellidae Database;Florian Malard;SAVA RIVER IN JEZICA (BOU-ROUCH SAMPLING);SAVAJEZI;46.09295;14.5122;0.010;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|SAVAJEZI_198707;Literature;MALARD F
World Asellidae Database;Florian Malard;SAVA RIVER IN JEZICA (BOU-ROUCH SAMPLING);SAVAJEZI;46.09295;14.5122;0.010;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|SAVAJEZI_198710;Literature;MALARD F
World Asellidae Database;Florian Malard;SAVA RIVER IN KRESNICE 183C (KC SAMPLING);SAVAKRE1;46.10118;14.78468;0.100;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|SAVAKRE1_197408;Literature;MALARD F
World Asellidae Database;Florian Malard;SAVA RIVER IN KRESNICE 183A (KC SAMPLING);SAVAKRE2;46.10118;14.78468;0.100;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|SAVAKRE2_197408;Literature;MALARD F
World Asellidae Database;Florian Malard;SAVA RIVER IN KRESNICE 183B (BOU-ROUCH SAMPLING);SAVAKRE3;46.10118;14.78468;0.100;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|SAVAKRE3_197408;Literature;MALARD F
World Asellidae Database;Florian Malard;SAVA RIVER IN LUJBLJANA (BOU-ROUCH SAMPLING);SAVALUJB;46.05143;14.50597;0.100;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|SAVALUJB_198710;Literature;MALARD F
World Asellidae Database;Florian Malard;SAVA RIVER IN SOBEC (BOU-ROUCH SAMPLING);SAVASOBE;46.35281;14.14564;0.010;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|SAVASOBE_197408;Literature;MALARD F
World Asellidae Database;Florian Malard;SAVA RIVER IN TOMACEVO (BOU-ROUCH SAMPLING);SAVATOMA;46.0804;14.53494;0.100;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|SAVATOMA_198707;Literature;MALARD F
World Asellidae Database;Florian Malard;SAVA RIVER IN TOMACEVO (BOU-ROUCH SAMPLING);SAVATOMA;46.0804;14.53494;0.100;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|SAVATOMA_198710;Literature;MALARD F
World Asellidae Database;Florian Malard;SPRING BREZICEK IN SIHURNA, PAKA (CRNOMELJ);SIHURNA;45.57862;15.16809;0.100;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|SIHURNA_197507;Literature;MALARD F
World Asellidae Database;Florian Malard;STUDENEC, STAPARI, ULZICE;SKOKICI;43.86423;19.74108;0.100;SERBIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|SKOKICI_196907;Literature;MALARD F
World Asellidae Database;Florian Malard;WELL AT KOVACEVA 26 IN SMARTNO;SMARTNO;46.07983;14.55521;0.001;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|SMARTNO_197504;Literature;MALARD F
World Asellidae Database;Florian Malard;FONTAINE STINJEVAC (VRGORAC);STINJEV;43.17583;17.41306;0.100;CROATIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|STINJEV_198709;Literature;MALARD F
World Asellidae Database;Florian Malard;CAVE SUSICA, DABARSKO POLJE;SUSICACA;43.07534;18.23783;0.001;BOSNIA AND HERZEGOVINA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|SUSICACA_198709;Literature;MALARD F
World Asellidae Database;Florian Malard;CAVE SUSICA, DABARSKO POLJE;SUSICACA;43.07534;18.23783;0.001;BOSNIA AND HERZEGOVINA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|SUSICACA_198807;Literature;MALARD F
World Asellidae Database;Florian Malard;SPRING NEAR SVIBNIK (CRNOMELJ);SVIBNIK;45.57128;15.1742;0.100;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|SVIBNIK_197507;Literature;MALARD F
World Asellidae Database;Florian Malard;TOUNJCICA SPRING;TOUNJCIC;45.25179;15.32058;0.100;CROATIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|TOUNJCIC_198410;Literature;MALARD F
World Asellidae Database;Florian Malard;RIO TURON EL BURGO;TURON;36.78994;-4.94127;0.001;SPAIN;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|TURON_197709;Literature;MALARD F
World Asellidae Database;Florian Malard;SPRING LUKAVAC, VRGORAC;VRGORAC1;43.2041;17.3706;0.100;CROATIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|VRGORAC1_198709;Literature;MALARD F
World Asellidae Database;Florian Malard;ZIVA VODA (LAC);VRGORAC2;43.2041;17.3706;0.100;CROATIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|VRGORAC2_196507;Literature;MALARD F
World Asellidae Database;Florian Malard;SPRING VRIJEKA, DABARSKO POLJE;VRIJEKAS;43.07449;18.23921;0.001;BOSNIA AND HERZEGOVINA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|VRIJEKAS_196508;Literature;MALARD F
World Asellidae Database;Florian Malard;SPRING VRIJEKA, DABARSKO POLJE;VRIJEKAS;43.07449;18.23921;0.001;BOSNIA AND HERZEGOVINA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|VRIJEKAS_198709;Literature;MALARD F
World Asellidae Database;Florian Malard;WELL, VRTOJBA, NOVA GORICA;VRTOJBA;45.91182;13.63529;0.100;SLOVENIA;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|VRTOJBA_197612;Literature;MALARD F
World Asellidae Database;Florian Malard;WULFBACHQUELLHOEHLE;WULFBACH;48.04146;8.89074;0.001;GERMANY;;Proasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;sp.;Genus;accepted;PROASELLUS_SP|WULFBACH_199901;Literature;MALARD F
